Player Name,Team,Season,Archetype,Composite Score,Salary,Value Per Dollar (VORPD),Offensive Rating (Adjusted),Defensive Rating (Adjusted),ON/OFF Differential,Influence Score,True Shooting %,Blocks Per Game,Steals Per Game,Assist % (Adjusted),Three-Point %,Is Real Shooter,Salary ($M),Rank
Josh Okogie,PHX,2022-23,Defensive Wing,38.51,1836802.0,11.7737,0.4982914011526095,1.5163522810937076,1.5179078869933649,0.0955145906502127,0.5489344290242113,0.5,0.8,-0.0362549950493792,0.3538035569612365,1,1.84,147
Mike Conley,UTA,2021-22,Elite Playmaker,55.35,8362583.0,4.1614,-0.965551734917164,2.767914973429184,2.448611159842305,0.1150340671702384,0.5694755800506852,0.3,1.3,0.116295342294467,0.3900679717265664,1,8.36,56
Franz Wagner,ORL,2023-24,Versatile Scorer,58.99,34018448.0,1.2306,0.4178571428571392,1.094668008048296,4.163523399595242,0.1437598925062286,0.5750395700249147,0.4,1.1,0.0320749496981891,0.322037297023004,1,34.02,33
Paolo Banchero,ORL,2022-23,Versatile Scorer,43.98,12266367.0,2.209,1.1939639147074768,-2.5869218151995548,-3.5894726310124314,0.1464113992758331,0.5382772032199747,0.5,0.8,0.0279697102241662,0.3311465990569084,1,12.27,105
Davion Mitchell,SAC,2023-24,Bench / Role Player,16.42,10206832.0,0.0,-3.576623376623379,0.6878121878121879,-3.849253852553876,0.0829480476080824,0.5642724327080438,0.0,0.2,0.0139438288983743,0.369272586042065,1,10.21,363
Dillon Brooks,HOU,2023-24,Bench / Role Player,28.62,18587091.0,0.6183,1.061450381679387,-2.89857604227833,-2.619135546497936,0.0978368725328226,0.5558913212092196,0.1,0.9,-0.049738476218438,0.36534765625,1,18.59,244
John Collins,ATL,2022-23,Two-Way Big,34.12,21261490.0,0.8107,3.290161596958175,-1.5640922053231985,-1.0876678579926673,0.0988345510366338,0.5883008990275823,1.0,0.6,-0.052440114068441,0.3313385246972194,1,21.26,195
D'Angelo Russell,LAL,2022-23,Elite Playmaker,51.8,4547463.0,7.6781,0.9534105075690088,0.1095874146631102,0.9397423018231909,0.1346703862907599,0.598535050181155,0.4,1.0,0.1240529533986346,0.3862444809750444,1,4.55,61
Isaiah Stewart,DET,2021-22,Bench / Role Player,17.99,10907838.0,0.0,-1.1502473823495585,-0.1359383270049354,-2.3358185029422884,0.0798318838065468,0.5543880819899087,1.1,0.3,-0.0702696582671729,0.3563015784597535,1,10.91,388
Jalen Williams,OKC,2023-24,Perimeter Scorer,48.53,5790615.0,5.4229,2.1399554473370808,1.3994259056155198,0.3151344763687312,0.1417692194078577,0.6110742215855935,0.6,1.1,0.0506125702530948,0.3996789988033506,1,5.79,72
Matisse Thybulle,POR,2022-23,Defensive Wing,34.75,9238909.0,1.9338,-1.030562974292601,4.244601839323884,0.6918822706115084,0.0575816692900512,0.5645261695103067,0.5,1.2,-0.0624925858383826,0.3668194482600485,1,9.24,186
Cody Martin,CHA,2021-22,Bench / Role Player,33.01,925258.0,13.4665,0.8980058424235245,-1.7474708284998424,-1.2070606787668972,0.0686893769895716,0.5724114749130973,0.5,1.2,-0.0252412453005533,0.3697983124505559,1,0.93,217
Victor Wembanyama,SAS,2023-24,Two-Way Big,65.78,11770308.0,4.1335,0.0692857416666236,2.373036652081768,4.99167591809891,0.1768789637871848,0.5669197557281564,3.6,1.2,0.0234416759305401,0.3447098385857033,1,11.77,21
T.J. McConnell,IND,2023-24,Elite Playmaker,56.77,8974973.0,4.4169,0.7043745117732358,0.4492467358553729,0.2931276821230415,0.1334132837583143,0.5825907587699314,0.1,1.0,0.1793104564222743,0.3791958030403172,1,8.97,38
Mo Bamba,ORL,2021-22,Two-Way Big,24.35,925258.0,4.107,-0.7162381167462536,0.083397588936209,-0.945617406831004,0.0979033644733883,0.575902143961108,1.7,0.5,-0.0566122456661074,0.3715684883123555,1,0.93,325
Caleb Martin,MIA,2022-23,Defensive Wing,32.68,7674329.0,2.0583,0.0868241319584155,0.3472965278336734,-0.2951113179571943,0.0819003629457589,0.572729810809503,0.4,1.0,-0.0474431863915644,0.3622398063588627,1,7.67,201
Pascal Siakam,TOR,2022-23,Elite Playmaker,59.96,36436108.0,1.1822,2.6873224736430625,-0.9986292282013908,2.171725710100735,0.1530720485340796,0.5669335130891839,0.5,0.9,0.1013776974921298,0.3449638534617387,1,36.44,33
Nic Claxton,BKN,2023-24,Two-Way Big,20.69,22307448.0,0.1597,-1.3912286872084898,-0.442173458725183,-4.205471630242346,0.0954313415795268,0.6117393690995313,2.1,0.6,-0.0361827305859265,0.3699023307479622,0,22.31,326
Quentin Grimes,NYK,2022-23,Perimeter Scorer,33.96,6992142.0,2.4422,4.559458360339058,-1.6403258479799747,1.9179907841411747,0.085994114680692,0.605592356906282,0.4,0.7,-0.0356662955761434,0.3789055758736059,1,6.99,197
Gary Trent Jr.,TOR,2023-24,Perimeter Scorer,41.96,3253080.0,7.6334,3.4097536886583457,-1.0966042013775643,2.439733092573503,0.1081622961893589,0.5546784419967123,0.1,1.1,-0.046548563756391,0.3861988381858902,1,3.25,112
Devin Vassell,SAS,2021-22,Versatile Scorer,41.85,19634109.0,1.0848,0.8255136775622429,-0.5197678710577093,1.977062826657605,0.1004385042044451,0.5458614358937235,0.6,1.1,-0.0332039945863921,0.361107643210944,1,19.63,129
Marcus Smart,BOS,2021-22,Versatile Scorer,66.93,14486231.0,3.2017,2.867185490555708,0.2210385290075898,3.270306014934667,0.0977617573436352,0.5461550689588561,0.3,1.7,0.0839314871574564,0.3436495059346109,1,14.49,23
Nemanja Bjelica,GSW,2021-22,Defensive Wing,34.34,925258.0,14.904,-0.1623293368226732,0.7884567788529858,-1.3799162374311151,0.0994313863023127,0.5681793502989302,0.4,0.6,0.025694415028503,0.3615337512635576,1,0.93,203
Montrezl Harrell,CHA,2021-22,Perimeter Scorer,37.28,925258.0,18.0814,-0.2770708054620106,1.7508516855790406,5.183570897767123,0.1269011919582385,0.6409151109001945,0.6,0.4,-0.0130282229802345,0.3565358014459358,0,0.93,170
Tim Hardaway Jr.,DAL,2022-23,Perimeter Scorer,42.3,1836802.0,13.8371,3.819438173187277,-0.3883192072891459,5.133820717690973,0.1124481811715116,0.559443687420456,0.2,0.7,-0.0422514480766847,0.3794766781742728,1,1.84,114
Payton Pritchard,BOS,2021-22,Bench / Role Player,22.99,5259136.0,0.464,-1.0721875752653065,-1.154268920740182,-5.335194344270059,0.1028395699440113,0.5713309441333966,0.1,0.4,0.0528398661494391,0.3860595037205927,1,5.26,341
Will Barton,DEN,2021-22,Versatile Scorer,39.63,925258.0,20.6213,0.6560685113885883,0.1450920746340107,-0.8367094663482914,0.1130246964794687,0.5513399828266768,0.4,0.8,0.0145092074634012,0.363599419480481,1,0.93,152
P.J. Tucker,MIA,2021-22,Bench / Role Player,27.08,925258.0,7.0575,1.1378058365915689,-0.2461919061630776,-0.5286144402181238,0.0673866412183073,0.5809193208474767,0.2,0.8,-0.0324707162723205,0.3840707497053828,1,0.93,297
Gary Payton II,GSW,2021-22,Perimeter Scorer,41.27,1669826.0,12.4085,0.8332571254381886,2.023624447492767,2.445004344747164,0.0877579573692292,0.6268425526373517,0.3,1.4,-0.0650416704770614,0.3602307792012645,1,1.67,133
Andrew Wiggins,GSW,2023-24,Bench / Role Player,22.24,24833588.0,0.2059,0.2096134523317022,-2.719309651870668,-4.93312977506622,0.1137375914408867,0.5521242302955666,0.6,0.6,-0.0588617235061173,0.3662258533747091,1,24.83,306
LeBron James,LAL,2023-24,Elite Playmaker,73.63,46306597.0,1.2202,3.764397585583098,-0.243691836886125,6.769276914006264,0.1767715656573864,0.620251107569777,0.5,1.3,0.1699429915126951,0.3950847934415689,1,46.31,11
Drew Eubanks,POR,2021-22,Bench / Role Player,15.44,1669826.0,0.0,-1.5045480631276895,-1.158715925394548,-6.292528596688435,0.1035651715450293,0.605644278041107,0.6,0.4,-0.0444590387374462,0.3565358014459358,0,1.67,398
Marcus Sasser,DET,2023-24,Versatile Scorer,41.51,2540023.0,9.5991,0.3574959437533868,-0.4012709572742002,1.0180008502270017,0.1079542985276813,0.5536117873214427,0.2,0.6,0.0842304218496484,0.3746434982050259,1,2.54,115
Alex Caruso,CHI,2023-24,Perimeter Scorer,49.3,15927938.0,2.0198,-0.667083761492076,2.4274436876517544,2.591567421805512,0.0876347681439347,0.600238137972156,1.0,1.7,0.0264362823998714,0.393247178709786,1,15.93,68
Robert Covington,LAC,2021-22,Perimeter Scorer,51.31,925258.0,33.2448,2.333714063076743,-0.4372165033014896,8.19381285448096,0.0761804656534804,0.5685109377125404,1.3,1.5,-0.0480370339990977,0.3707584181789638,1,0.93,76
Bam Adebayo,MIA,2023-24,Versatile Scorer,42.91,32641292.0,0.7899,-1.164957961564859,0.94749914207275,-3.067992173353513,0.1422297301685291,0.5758288670790654,0.9,1.1,0.036139584763212,0.3718752478519497,1,32.64,105
Jalen Johnson,ATL,2022-23,Defensive Wing,34.53,23997167.0,0.7353,0.1098428386260493,1.6687662022034997,0.5220013956288038,0.0880170253678028,0.5642117010756594,0.5,0.5,-0.0072665262475696,0.3448885925566735,1,24.0,190
Toumani Camara,POR,2023-24,Defensive Wing,43.74,1954852.0,13.6133,0.7110064965634146,2.7582148573580656,7.530020500401443,0.0747492026309271,0.5578298703800535,0.5,0.9,-0.0500156294134262,0.359301724137931,1,1.95,96
Tyrese Maxey,PHI,2023-24,Elite Playmaker,61.89,33399888.0,1.3402,3.5857499999999978,-1.7010000000000047,4.810431042268008,0.1565262541883539,0.5733562424481828,0.5,1.0,0.1012725,0.3734126360338573,1,33.4,27
Tobias Harris,PHI,2023-24,Perimeter Scorer,45.58,23435368.0,1.2141,2.4508243196092114,-1.011287508722966,1.9650716143102165,0.1168914678076609,0.575820038461384,0.7,1.0,-0.0003611741102581,0.363676782273603,1,23.44,89
Chuma Okeke,ORL,2021-22,Versatile Scorer,43.87,925258.0,25.2038,-1.8763888888888955,1.7937500000000044,-0.1635844899172431,0.082811178542213,0.5208250222780697,0.6,1.4,-0.0319861111111111,0.3358276666274508,1,0.93,117
Jaden McDaniels,MIN,2021-22,Bench / Role Player,23.28,17738402.0,0.1539,-1.657718993928876,0.0783174327840371,-3.905962747696154,0.082852537612558,0.5560572994131415,0.8,0.7,-0.069767779705117,0.3394790188318777,1,17.74,335
Max Strus,CLE,2023-24,Defensive Wing,47.79,14022474.0,2.1866,1.741942728804032,1.043907916900623,5.5237285082900325,0.0933673502104524,0.5590859294039066,0.4,0.9,0.0032700729927007,0.3592353940217391,1,14.02,78
Luka Dončić,DAL,2023-24,Elite Playmaker,87.48,40475071.0,1.7382,2.960999999999993,0.2939999999999952,7.149034222297566,0.216917193281371,0.6110343472714678,0.5,1.4,0.2390499999999999,0.3800052395209581,1,40.48,3
Amir Coffey,LAC,2023-24,Bench / Role Player,9.74,2020490.0,0.0,-0.42729835286127,-2.866873832569195,-8.130527456018886,0.0703678772413793,0.5913266995073891,0.2,0.6,-0.0489405671591101,0.3766544117647059,1,2.02,392
Kendrick Nunn,WAS,2022-23,Bench / Role Player,29.1,1017781.0,12.0026,-1.3128030223528169,0.5170112288802654,-1.9624222137621024,0.1242962787248579,0.5475606992284491,0.1,0.4,-0.0146486514849406,0.3614469757917062,1,1.02,245
Raul Neto,WAS,2021-22,Versatile Scorer,43.81,925258.0,25.1389,0.9576638176638111,-0.464173789173794,0.2522214941400931,0.0985134076878974,0.5472967093772083,0.0,0.8,0.0413358974358974,0.3395178301897663,1,0.93,119
Jaylen Brown,BOS,2023-24,Versatile Scorer,39.92,46759843.0,0.4874,0.2060632688927944,-2.001757469244278,-8.218744595519953,0.1638953730205297,0.5791355937121192,0.5,1.2,0.0259050966608084,0.3618473254086181,1,46.76,127
RJ Barrett,NYK,2021-22,Versatile Scorer,32.43,20147037.0,0.5897,0.4734133790737547,-2.7162092624356746,-6.767492877970956,0.1395117411474006,0.5205661983111964,0.2,0.6,0.0101192109777015,0.3495214078707528,1,20.15,229
Jonathan Kuminga,GSW,2021-22,Bench / Role Player,23.14,17306790.0,0.1497,0.0468607645078206,-1.6635571400277236,-4.474456069410873,0.1329987283154632,0.5858974815659174,0.3,0.4,-0.0562797781738958,0.3521406821668831,1,17.31,338
Kyle Kuzma,WAS,2023-24,Versatile Scorer,40.23,19719077.0,1.1716,0.9717082342531654,-3.43883758225957,-2.702623604167098,0.1628027656955844,0.5518737820189304,0.7,0.5,0.0446733396007299,0.3500695621468927,1,19.72,126
Gary Trent Jr.,TOR,2021-22,Perimeter Scorer,52.28,2688495.0,11.8021,3.443841807909612,-1.323276836158204,1.5982271634009133,0.1164466809630773,0.549276796995648,0.3,1.7,-0.0414146892655367,0.3759891534018876,1,2.69,68
Aaron Wiggins,OKC,2022-23,Bench / Role Player,27.62,8081288.0,1.3285,0.0933639193839066,0.7214484679665738,0.3341126228409242,0.0849035948865886,0.593731432773347,0.2,0.6,-0.0260145829919711,0.3757555047049759,1,8.08,255
Bol Bol,ORL,2022-23,Two-Way Big,24.47,1017781.0,7.4535,-1.5462842892768205,0.1351122194513767,-2.079161220483337,0.1049919657003513,0.5931749474596121,1.2,0.4,-0.0512425602660016,0.3368933771053382,1,1.02,302
Jaxson Hayes,NOP,2021-22,Two-Way Big,28.26,2508311.0,3.0738,1.0119298245614046,0.8645614035087604,1.7788392250431009,0.1004781967097016,0.6319383440861738,0.8,0.5,-0.070098245614035,0.3594470178541816,1,2.51,285
Zion Williamson,NOP,2023-24,Elite Playmaker,47.83,34708589.0,0.8846,-0.1766173752310435,-1.1751848428835343,-3.901729897004554,0.171854622055416,0.6029986738786527,0.7,1.1,0.086746303142329,0.3699023307479622,0,34.71,77
Rudy Gobert,MIN,2022-23,Two-Way Big,25.77,27996694.0,0.3174,-1.048829747074369,1.5761419403548569,-0.5199604628821118,0.1033452108066859,0.6418957192961859,1.4,0.8,-0.0881944129860324,0.3635862152809072,0,28.0,279
David Roddy,MEM,2022-23,Bench / Role Player,16.05,1017781.0,0.0,-1.713068181818189,-2.0249999999999955,-6.726398338042396,0.0882841738753575,0.5416206986218255,0.3,0.4,-0.0486818181818181,0.340668800602523,1,1.02,363
Bobby Portis,MIL,2022-23,Bench / Role Player,18.98,10755333.0,0.1949,-0.6107758620689627,-1.9275862068965608,-4.672430651848239,0.1213877892124051,0.5752975792057117,0.2,0.4,-0.0526724137931034,0.368929357000358,1,10.76,344
Luke Kennard,LAC,2021-22,Perimeter Scorer,34.57,7999081.0,1.7527,1.614764267990079,2.419313482216705,4.967319971707543,0.0962999024410668,0.601874390256668,0.1,0.6,-0.0122382133995037,0.4154547906498844,1,8.0,199
Jaxson Hayes,LAL,2023-24,Bench / Role Player,11.45,3035057.0,0.0,-2.090209790209795,-0.6951048951048995,-3.735235275251996,0.0763185147783251,0.6307315270935961,0.4,0.5,-0.0656433566433566,0.3699023307479622,0,3.04,386
Lonnie Walker IV,SAS,2021-22,Bench / Role Player,33.89,925258.0,14.4176,-1.2678089682828977,-1.490849434925267,-3.000414393688178,0.121869833321837,0.5253010056975733,0.3,0.6,-0.0005869485964272,0.3341463240031498,1,0.93,209
Fred VanVleet,TOR,2022-23,Elite Playmaker,75.72,19997639.0,2.9421,3.0843346634567776,-0.5734412821950341,4.802419300581771,0.1231147894848026,0.5471768421546784,0.6,1.8,0.1273262342116545,0.3497540778173268,1,20.0,8
Darius Garland,CLE,2022-23,Elite Playmaker,65.73,31553147.0,1.5481,2.8311809397586623,-0.4529889503613874,5.658280743504252,0.153239189117054,0.5848824012101299,0.1,1.2,0.1437484935813466,0.3937453060581392,1,31.55,19
Kyle Anderson,MIN,2022-23,Perimeter Scorer,47.1,7374739.0,4.0972,1.4397776641962745,0.4325023813395919,3.9608872090875136,0.0830209281323271,0.580565930995295,0.9,1.1,0.0464370977859349,0.3798606225122031,1,7.37,89
Landry Shamet,PHX,2021-22,Bench / Role Player,18.92,1669826.0,0.0,-3.0565700112207006,2.5003484320557456,-4.418862717627147,0.0887084842034999,0.5544280262718749,0.1,0.4,-0.0356511545502864,0.3650386631290957,1,1.67,381
Miles Bridges,CHA,2023-24,Versatile Scorer,37.2,21997484.0,0.9125,1.4191521132246916,-4.035713821982727,-2.633722678386479,0.1354137627659309,0.5595610031650039,0.5,0.9,-0.0043855742387846,0.3582889908256881,1,22.0,157
Luke Kornet,BOS,2022-23,Bench / Role Player,12.14,8798961.0,0.0,-2.478951164340902,0.5028477450798192,-2.5391750008359617,0.0691248185367167,0.6227461129433938,0.7,0.2,-0.0363902973413032,0.3635862152809072,0,8.8,379
Klay Thompson,GSW,2022-23,Perimeter Scorer,36.66,13331760.0,1.4834,0.9965541120744512,0.1135314811224091,2.675000043876899,0.147463792308416,0.5760304387047501,0.4,0.7,-0.0434573280518545,0.4004247894726506,1,13.33,164
Kenrich Williams,OKC,2023-24,Defensive Wing,30.07,6302719.0,2.0534,0.0816966915029931,2.633516879037458,0.6323845488531465,0.0754442787405621,0.5715475662163796,0.1,0.6,-0.0134559256593154,0.3821790201005026,1,6.3,228
Jaylin Williams,OKC,2023-24,Defensive Wing,28.04,7435769.0,1.4675,-0.243077001738413,1.7428162388792272,-0.7854335299416834,0.0756459359390326,0.5687664356318246,0.4,0.4,0.0141259842519685,0.3720534699925908,1,7.44,256
Tre Jones,SAS,2021-22,Versatile Scorer,39.02,5817514.0,3.1749,-0.9477975895503528,0.1713532365288771,-2.325202293909588,0.0834603042424176,0.5527172466385274,0.1,0.6,0.0990100419818421,0.3353748220626708,1,5.82,155
Nikola Jokić,DEN,2022-23,Elite Playmaker,100.0,44174405.0,1.8815,8.762078907889975,0.6710840782054581,17.832338414361132,0.1773976971127838,0.6745159586037407,0.7,1.3,0.2265858411223858,0.373442778735274,1,44.17,1
Darius Bazley,OKC,2021-22,Versatile Scorer,30.37,925258.0,10.6133,-0.670780380190518,-2.659306832707925,-3.781092553482348,0.0952299479260877,0.5290552662560428,1.0,0.8,-0.036754001896829,0.32858052852376,1,0.93,249
Kyle Anderson,MEM,2021-22,Versatile Scorer,33.93,6704330.0,1.9957,-1.367625769743234,-0.924215852209294,-5.006666086950295,0.0821759963055585,0.5267692070869137,0.7,1.1,0.0159200187259174,0.3519472398539995,1,6.7,208
Paul Reed,PHI,2022-23,Bench / Role Player,21.71,4268211.0,1.1307,-1.6402935376260166,0.1478574456451618,-3.300679609594406,0.0904388601709743,0.5949925011248313,0.7,0.7,-0.0531362695287302,0.3635862152809072,0,4.27,328
Jock Landale,PHX,2022-23,Defensive Wing,37.09,1836802.0,11.0006,0.5180087929211412,3.2950032993329827,4.869093204963863,0.1067527176132355,0.5865533934793161,0.4,0.2,-0.0348584864409339,0.3393942131948245,1,1.84,156
Jrue Holiday,BOS,2023-24,Bench / Role Player,28.3,28508739.0,0.3919,0.5323827446438841,-1.4157870791628746,-5.740168427592788,0.0951166623190995,0.5907867224788791,0.8,0.9,0.0511321449251385,0.4046653260311484,1,28.51,252
Eric Gordon,LAC,2022-23,Bench / Role Player,27.44,1836802.0,5.7469,-0.7269350472806264,-1.8806513158679248,1.2592872288171362,0.0998296135708875,0.583798909771272,0.4,0.6,-0.0294525941736921,0.3696818621253812,1,1.84,258
Anthony Black,ORL,2023-24,Bench / Role Player,15.93,7013044.0,0.0,-2.794592590052049,0.4399358639080178,-3.628568315098824,0.0698621169748386,0.5679846908523467,0.3,0.5,-0.0252463194629031,0.3796456814357823,1,7.01,367
Taurean Prince,MIN,2021-22,Bench / Role Player,25.8,2402469.0,2.1853,-0.2926513482945447,-1.053544853860359,-1.1566042779924866,0.0959437137359531,0.5779741791322477,0.3,0.7,-0.0506286832549556,0.3681452894031606,1,2.4,306
Bones Hyland,DEN,2021-22,Versatile Scorer,40.66,1669826.0,12.0432,1.2306460519050373,-0.8130059890413283,-1.0884361019223698,0.129213133353961,0.5593642136535109,0.3,0.6,0.0482791912670432,0.3640110821621225,1,1.67,139
Carmelo Anthony,LAL,2021-22,Bench / Role Player,30.16,925258.0,10.3863,-0.1199128160418392,0.2398256320836896,-0.6879262618061156,0.1120039310287601,0.5743791334808215,0.8,0.7,-0.0524488230165649,0.3695914232685874,1,0.93,254
Malachi Flynn,DET,2023-24,Versatile Scorer,36.44,2000000.0,9.656,-1.0887691636997707,0.3501889123011044,-1.7840301798759015,0.1099202175058093,0.552362902039243,0.1,0.6,0.0531332086027755,0.3574597039473684,1,2.0,167
JT Thor,CHA,2022-23,Bench / Role Player,19.14,1017781.0,2.2166,-2.5369031377899005,1.2472714870395607,-0.9189383195037034,0.0707025473321858,0.5438657487091222,0.3,0.3,-0.0585982264665757,0.3514204484205774,1,1.02,341
Isaac Okoro,CLE,2023-24,Bench / Role Player,25.23,9678893.0,0.8371,-0.0547090657381506,0.2188362629525576,-0.8562690335430002,0.0802895533748391,0.5903643630502878,0.5,0.8,-0.0529462180643537,0.3818445874657101,1,9.68,279
Bojan Bogdanovic,UTA,2021-22,Bench / Role Player,27.94,925258.0,7.987,2.0250940313817867,-2.47871509441132,-2.026559462562932,0.1370110935212294,0.5905650582811613,0.0,0.5,-0.0408798981801603,0.3778245442154709,1,0.93,288
Keldon Johnson,SAS,2023-24,Bench / Role Player,32.68,15398239.0,1.01,0.5504915908386605,-1.57692903625658,-1.0709478606947436,0.1203026265360255,0.5674652195095544,0.3,0.7,-0.033717609938868,0.3577648233977945,1,15.4,204
Al Horford,BOS,2021-22,Two-Way Big,42.63,4134071.0,5.341,1.4349753241296042,1.6566882497461763,2.3345436413703307,0.0838109177632848,0.5701422977094209,1.3,0.7,0.0129948409180834,0.3485799648447365,1,4.13,125
Amir Coffey,LAC,2021-22,Bench / Role Player,29.17,1669826.0,5.1622,1.61891752684232,-1.023329139040804,-1.430417320785934,0.0900550373055207,0.5847729695163681,0.2,0.6,-0.0109371685759915,0.3695568749115495,1,1.67,270
Tyrese Haliburton,IND,2023-24,Elite Playmaker,78.18,40079866.0,1.5233,3.736133328057793,-0.3076815681929948,7.153438171151221,0.1431153208482521,0.5988088738420594,0.7,1.2,0.234026368296998,0.3673591205211726,1,40.08,6
Zach Collins,SAS,2023-24,Bench / Role Player,26.14,15909017.0,0.5665,-2.119366035712524,-1.6298677888855158,-5.3416635502164,0.1272664873816606,0.5681539615252708,0.8,0.5,0.0090368907106523,0.3521375739644971,1,15.91,268
Evan Mobley,CLE,2021-22,Two-Way Big,40.13,33737289.0,0.5804,-0.3362456747404946,1.5096744580184978,0.0603328720742013,0.1110107590450864,0.5522923335576438,1.7,0.8,-0.0424081279570651,0.3327259297738673,1,33.74,145
Duop Reath,POR,2023-24,Perimeter Scorer,36.24,1954852.0,9.7767,2.5629739968369503,-1.2385842313680748,2.8736154885765703,0.1156442372476119,0.5724962239980791,0.6,0.5,-0.0343222136403202,0.3668867868462757,1,1.95,171
Kawhi Leonard,LAC,2023-24,Elite Playmaker,68.65,43994967.0,1.1711,3.3981914042272736,2.5143322506237418,8.684020594440147,0.1608499156051904,0.6162832015524539,0.9,1.6,0.0258020995151344,0.3982900370869858,1,43.99,15
Naz Reid,MIN,2022-23,Bench / Role Player,24.7,17239344.0,0.4534,-2.066892906088883,-0.7553090125954395,-4.443096165987525,0.1461283907399821,0.6038363253718272,0.8,0.6,-0.0490950858187039,0.3579018766398363,1,17.24,298
Joel Embiid,PHI,2021-22,Elite Playmaker,77.83,40158680.0,1.4263,4.359874690299209,1.095101963026487,8.380256117477218,0.2275495810845754,0.6067988828922012,1.5,1.1,0.0731664999047074,0.3660532792062576,1,40.16,7
Kelly Oubre Jr.,PHI,2023-24,Versatile Scorer,32.87,7375448.0,2.1344,0.0552886121553839,-2.271859335839601,-6.249124893533561,0.1198106762560892,0.5445939829822238,0.7,1.1,-0.051820508302005,0.3390717087312415,1,7.38,201
Isaiah Hartenstein,LAC,2021-22,Two-Way Big,54.92,20724893.0,1.6584,2.9315114305680345,3.296051712089441,7.294414771836395,0.1098125539906452,0.620409909551668,1.1,0.7,0.0471877142191607,0.3565358014459358,0,20.72,58
Jalen Brunson,NYK,2022-23,Elite Playmaker,50.62,27951901.0,1.2069,5.151157407407409,-4.071342592592589,-1.8681593368797784,0.1577666613359266,0.5931077493831829,0.2,0.9,0.1156393518518518,0.3944063773001826,1,27.95,71
Miles McBride,NYK,2023-24,Bench / Role Player,21.22,3812897.0,1.0732,-2.630996714129254,1.6143483023001153,-5.210501085663797,0.0958462122905931,0.5844281237231291,0.1,0.7,-0.000670317634173,0.3923329207920791,1,3.81,321
Duncan Robinson,MIA,2023-24,Bench / Role Player,28.6,14812834.0,0.7745,-0.004950083194671,-0.4405574043261276,-2.012903147763705,0.1106440371686877,0.6013262889602597,0.2,0.7,0.0012870216306156,0.3876919157608696,1,14.81,245
Gabe Vincent,MIA,2021-22,Versatile Scorer,36.89,8362676.0,1.9539,-2.035415072685537,0.6023814078041352,-0.7417367190612308,0.0965570206892358,0.554925406259976,0.2,0.9,0.0382987758224942,0.3650144229909983,1,8.36,171
Joe Ingles,ORL,2023-24,Perimeter Scorer,35.81,2020490.0,9.2463,2.877164761448415,-0.5404065986720421,3.4569294135349486,0.0656824801328096,0.5917340552505371,0.1,0.6,0.0510884386337189,0.3977156190926276,1,2.02,175
Andrew Nembhard,IND,2023-24,Defensive Wing,36.07,15927938.0,1.1892,-1.3314685314685375,1.4087412587412604,-1.725451654544968,0.0923748058326208,0.5737565579665892,0.1,0.9,0.0391713286713286,0.367468023255814,1,15.93,173
Jakob Poeltl,SAS,2021-22,Two-Way Big,44.09,14180190.0,1.6601,4.019355240229033,-1.797971122728405,3.6025577562161795,0.1088654718423228,0.5981619331995763,1.7,0.7,-0.0054000497883993,0.3565358014459358,0,14.18,113
Gabe Vincent,MIA,2022-23,Versatile Scorer,38.42,9198914.0,2.3411,0.317542761501716,-0.4433615915307064,-0.3235662885212902,0.0930142596404201,0.5471427037671773,0.1,0.9,-0.0014379294860455,0.3485094533341889,1,9.2,149
Jalen Smith,IND,2022-23,Bench / Role Player,29.09,7199150.0,1.6955,-0.2654209488217576,-0.0552960310045251,-0.2345763866556042,0.114351431202517,0.5689125930473486,0.9,0.3,-0.0566784317796463,0.3319883132397554,1,7.2,246
Christian Wood,HOU,2021-22,Bench / Role Player,33.08,925258.0,13.5422,-1.4100441977592788,-0.8772412375372649,-0.8275335788322364,0.1368112510258469,0.5871727511838927,1.0,0.8,-0.0134008017267961,0.3774060310888763,1,0.93,214
Trayce Jackson-Davis,GSW,2023-24,Two-Way Big,21.11,1954852.0,2.037,-0.3712636822902091,-0.0891032837496427,-1.4857146073520129,0.1003523728858312,0.639187088444785,1.1,0.4,-0.0403439868088689,0.3699023307479622,0,1.95,323
Caris LeVert,CLE,2023-24,Versatile Scorer,54.47,12410100.0,3.009,0.5821422313449613,-0.1777065758842475,1.241524219933266,0.1202487800428443,0.536824910905555,0.5,1.1,0.0764751057598438,0.3466137053270398,1,12.41,45
John Collins,UTA,2023-24,Bench / Role Player,21.83,23387725.0,0.201,1.139280686036094,-2.357762703186992,-3.3918596128301988,0.121128788124371,0.608687377509402,0.9,0.6,-0.080358889031102,0.3727533591205212,1,23.39,311
Kelly Olynyk,UTA,2022-23,Perimeter Scorer,42.17,10754828.0,2.3511,3.6327116055846496,-1.0129166666666611,1.2211585196462549,0.1092830178422071,0.6209262377398136,0.5,0.9,0.0243948516579406,0.3803540889220599,1,10.75,118
Rui Hachimura,LAL,2023-24,Perimeter Scorer,28.52,16066310.0,0.7091,2.523129918651786,-0.1509048994408975,1.9534224415908568,0.1115088370269621,0.6126859177305614,0.4,0.6,-0.0730983332891703,0.3967582451140065,1,16.07,246
