NET_RATING_ADJUSTED,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,TS_PCT,EFG_PCT,PLAYER_NAME,TEAM_ABBREVIATION,COMPOSITE_SCORE
4.014285714285714,0.06428571428571672,3.971428571428575,0.5741804511278196,0.5454461152882205,Gary Payton II,GSW,1.233702765232611
3.976923076923077,2.92307692307692,0.9461538461538481,0.5741804511278196,0.5454461152882205,Norman Powell,LAC,1.2229746919870281
3.9214285714285717,0.12142857142858077,3.914285714285711,0.5741804511278196,0.5454461152882205,Kenrich Williams,OKC,1.2194135141716584
3.8916666666666666,3.5249999999999915,0.3499999999999943,0.5741804511278196,0.5454461152882205,Luka Dončić,DAL,1.2145284668735556
3.92,-2.25,6.190000000000012,0.5741804511278196,0.5454461152882205,Jordan McLaughlin,MIN,1.1885181382608576
3.909090909090909,-0.29999999999999716,4.099999999999994,0.5741804511278196,0.5454461152882205,Keon Ellis,SAC,1.179585625277089
3.7214285714285706,4.521428571428572,-0.8857142857142861,0.5741804511278196,0.5454461152882205,Josh Giddey,OKC,1.1590497387740908
3.5769230769230775,2.023076923076914,1.5461538461538424,0.5741804511278196,0.5454461152882205,Ivica Zubac,LAC,1.1089772131309086
3.55,-1.875,5.441666666666677,0.5741804511278196,0.5454461152882205,Jevon Carter,CHI,1.077252301303984
3.421428571428571,1.3499999999999943,2.0714285714285836,0.5741804511278196,0.5454461152882205,Sam Hauser,BOS,1.0577932407685156
3.3615384615384616,4.153846153846146,-0.8076923076922924,0.5741804511278196,0.5454461152882205,Joe Ingles,ORL,1.0566434882674225
3.384615384615384,2.130769230769218,1.276923076923083,0.5741804511278196,0.5454461152882205,Max Strus,CLE,1.0553595805575136
3.321428571428571,4.821428571428584,-1.4857142857142804,0.5741804511278196,0.5454461152882205,Luguentz Dort,OKC,1.0533907043251116
3.264705882352941,4.494117647058815,-1.3176470588235247,0.5741804511278196,0.5454461152882205,Grant Williams,CHA,1.018534770320571
3.2214285714285715,-0.12142857142856656,3.4285714285714164,0.5741804511278196,0.5454461152882205,Dennis Smith Jr.,BKN,0.9989920752722399
3.091666666666667,4.5249999999999915,-1.4500000000000028,0.5741804511278196,0.5454461152882205,Dereck Lively II,DAL,0.9763368804192917
3.084615384615384,2.776923076923069,0.3230769230769255,0.5741804511278196,0.5454461152882205,Myles Turner,IND,0.9667814034012638
3.1142857142857148,0.9642857142857082,2.171428571428578,0.5741804511278196,0.5454461152882205,Draymond Green,GSW,0.9641737721452247
3.0153846153846153,3.615384615384613,-0.5923076923076991,0.5741804511278196,0.5454461152882205,D'Angelo Russell,LAL,0.9502530606417308
3.0153846153846153,3.615384615384613,-0.6923076923076934,0.5741804511278196,0.5454461152882205,Anthony Davis,LAL,0.9354265611290585
2.9153846153846152,3.2153846153846075,-0.1923076923076934,0.5741804511278196,0.5454461152882205,Rui Hachimura,LAL,0.9316575424194987
