OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,INFLUENCE_SCORE,ON_OFF_DIFF,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,IS_SHOOTER,SEASON_WEIGHT,CLUSTER,ARCHETYPE,PCA_X,PCA_Y,AGE,NET_SYNERGY_PROFILE,COMPOSITE_SYNERGY,SCENARIO
0.0692857416666236,2.373036652081768,0.0234416759305401,3.6,1.2,0.5669197557281564,0.3447098385857033,0.1768789637871848,4.99167591809891,Victor Wembanyama,1641705,SAS,2023-24,65.78,11770308.0,4.1335,1,0.45,4,Two-Way Big,3.519693908688754,-1.1032583491071162,20.0,-0.3888888888888904,65.6244,J
5.3512391604257,-0.5540106424911332,0.005078430889502,0.4,1.6,0.5512455773460978,0.3678706641285956,0.0975704671902593,5.731671788319633,De'Anthony Melton,1629001,PHI,2023-24,61.92,2710900.0,16.5229,1,0.45,3,Perimeter Scorer,2.386191010429488,0.7214848318034613,26.0,-0.7050000000000068,61.638,J
0.9999014778325132,1.0200000000000042,0.1140591133004926,0.3,1.1,0.5318767656597814,0.3362594860710855,0.1271185469926877,0.6054572854058303,Russell Westbrook,201566,LAC,2023-24,60.87,2020490.0,21.6492,1,0.45,6,Versatile Scorer,0.7103162282963594,2.725757015863316,35.0,-5.646875000000004,58.6112,J
-0.14941478439424,2.4811909650923947,0.0843967145790554,0.2,1.2,0.5382441688905372,0.3509903111353711,0.0936544853869534,4.28255181208274,Dennis Smith Jr.,1628372,BKN,2023-24,57.65,3000000.0,13.5073,1,0.45,2,Defensive Wing,0.6120605051820912,1.669807529960445,26.0,2.0107142857142914,58.4543,J
-0.79092018074877,-0.2565962418459741,0.0735374641337403,0.5,1.7,0.5840492734324593,0.3835095051297525,0.1325791850691682,0.3386465008009158,Scotty Pippen Jr.,1630590,MEM,2023-24,54.45,1998018.0,18.6795,1,0.45,0,Elite Playmaker,1.8887135752552453,1.0254440925126789,23.0,-1.9958333333333216,53.6517,J
-0.7053789455916258,1.4107578911832626,0.1362835199459854,0.1,1.2,0.5555187797960771,0.3728371373720136,0.0855498920885958,0.8771883636837409,Chris Paul,101108,GSW,2023-24,51.72,2020490.0,17.1206,1,0.45,6,Versatile Scorer,0.5778514346490543,1.585668380107866,39.0,0.3449999999999946,51.858,J
-0.4852226720647822,2.7604684788895337,0.0924777327935222,0.2,0.7,0.576798288825512,0.3587095588235294,0.1118988680321493,4.162549829621515,Jared Butler,1630215,WAS,2023-24,50.43,2019706.0,16.4885,1,0.45,2,Defensive Wing,0.6972966401766897,0.6543932225767088,23.0,-0.524999999999995,50.22,J
3.784894005334829,0.3384528990593863,0.1092955215499087,0.1,0.5,0.5457607220898272,0.3385703125,0.1031487764749773,0.6136817935642613,Vasilije Micic,203995,CHA,2023-24,51.77,2000000.0,17.321,1,0.45,6,Versatile Scorer,0.3631273025515998,1.850921870157269,30.0,-4.327499999999999,50.039,J
1.6752085207791303,0.2224886316659755,0.0076344138316756,0.7,0.9,0.5878404937245925,0.3759513888888888,0.0911152765273118,4.885306707304114,Vince Williams Jr.,1631246,MEM,2023-24,43.18,2025165.0,12.8641,1,0.45,3,Perimeter Scorer,1.2893813575241315,-0.8706030097296217,23.0,1.7861111111111194,43.8944,J
0.7110064965634146,2.7582148573580656,-0.0500156294134262,0.5,0.9,0.5578298703800535,0.359301724137931,0.0747492026309271,7.530020500401443,Toumani Camara,1641739,POR,2023-24,43.74,1954852.0,13.6133,1,0.45,2,Defensive Wing,0.3826386285084823,-0.7918758101264978,24.0,0.2111111111111125,43.8244,J
3.8405157083580335,1.8889152341434488,-0.0574614700652045,0.5,0.3,0.5970493616165677,0.3624542253521127,0.0997072433899668,7.576517140229393,Chris Boucher,1628449,TOR,2023-24,39.56,2020490.0,11.1023,1,0.45,3,Perimeter Scorer,1.0583089483558348,-1.853292424226268,31.0,7.8350000000000035,42.694,J
1.5695624603677922,2.8674698795180724,-0.0132306066370746,0.6,0.4,0.5789796499214397,0.3580255681818182,0.0804781713390801,6.158867567209481,Jock Landale,1629111,HOU,2023-24,39.6,2020490.0,11.1221,1,0.45,2,Defensive Wing,0.3624251662862367,-1.2283351249041314,28.0,5.306249999999992,41.7225,J
2.370229812355043,4.295635673624288,-0.028280413240565,0.1,0.5,0.5513715693173822,0.367679054054054,0.0876680795214637,2.0528441470059344,Seth Curry,203552,CHA,2023-24,38.48,1544398.0,13.8255,1,0.45,2,Defensive Wing,-0.2144878378354691,-0.571646071866869,33.0,5.218750000000007,40.5675,J
3.2627963737796315,-1.045536959553698,-0.0601484193398419,1.4,0.7,0.6545370405456612,0.3699023307479622,0.0811625930276619,2.722712169350124,Dereck Lively II,1641726,DAL,2023-24,30.45,4622428.0,2.882,0,0.45,4,Two-Way Big,1.6682810795559535,-3.101036784943168,20.0,1.655555555555553,31.1122,J
-4.2635827096178565,-0.4142174156747685,0.0644536582149098,0.1,0.6,0.5350961509252605,0.3610103767560664,0.0957822110156216,-0.3404746478938831,Skylar Mays,1630219,LAL,2023-24,31.89,1119563.0,13.1855,1,0.45,5,Bench / Role Player,-1.552155036931687,1.4841869616010366,26.0,-2.800000000000012,30.77,J
