OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,DREB_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,PIE_ADJUSTED,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,CLUSTER,ARCHETYPE,PCA_X,PCA_Y
0.0250000000000056,0.5916666666666686,-0.0796666666666666,-0.0355833333333333,0.5,1.0,0.611,0.413,-0.0121666666666666,Caleb Martin,MIA,2021-22,38.14,6976685.0,2.3745,5,3-and-D Wing,-0.1849912067233981,0.1655337734719371
-4.528571428571425,-4.678571428571431,-0.0557857142857142,-0.057,0.3,1.0,0.543,0.359,-0.0167857142857142,Cam Reddish,NYK,2021-22,26.06,925258.0,4.8484,0,Bench / Fringe Player,-1.4771919639929163,0.5715613351415024
-5.299999999999997,-1.3812500000000083,-0.0266249999999999,-0.020375,0.1,0.5,0.519,0.27,-0.00925,Cam Thomas,BKN,2021-22,23.39,4972359.0,0.3652,0,Bench / Fringe Player,-1.7802818138258367,-0.3722348815739964
-1.1214285714285808,1.671428571428578,-0.0730714285714285,-0.0257142857142857,0.2,0.9,0.625,0.425,-0.0031428571428571,Cameron Johnson,PHX,2021-22,36.65,15312471.0,0.9846,5,3-and-D Wing,-0.3413327370469514,0.1343516584660417
-2.821428571428584,3.5714285714285694,0.1659285714285714,-0.0397142857142857,0.3,0.7,0.5,0.336,-0.0011428571428571,Cameron Payne,PHX,2021-22,30.91,925258.0,10.0902,2,Defensive Specialist,-0.9305586026161152,1.4163640226117016
3.791666666666657,-5.866666666666674,0.0504999999999999,-0.0336666666666666,0.4,0.9,0.525,0.32,-0.00325,Caris LeVert,CLE,2021-22,39.55,10256277.0,1.7527,5,3-and-D Wing,-0.0433723442393804,1.46665515583793
-0.1533333333333217,0.3066666666666577,-0.0670666666666666,-0.0126666666666666,0.8,0.7,0.579,0.375,0.0037333333333333,Carmelo Anthony,LAL,2021-22,41.4,925258.0,21.4275,5,3-and-D Wing,0.1368441212651381,-0.4872860620246166
-1.4083333333333456,-0.5666666666666771,-0.0245,-0.0506666666666666,0.2,0.8,0.563,0.357,-0.02025,Cedi Osman,CLE,2021-22,28.47,925258.0,7.4531,5,3-and-D Wing,-1.2150622788720382,0.5041813664857298
-1.8733333333333348,0.5133333333333354,-0.0552666666666666,0.0774666666666666,0.5,0.9,0.546,0.306,0.0104666666666666,Chimezie Metu,SAC,2021-22,44.53,925258.0,24.8104,6,Stretch Big,0.4737222915155695,-0.813880910657475
1.6466666666666754,2.906666666666652,-0.1128666666666666,0.0522666666666666,0.9,0.6,0.57,0.297,0.0224666666666666,Chris Boucher,TOR,2021-22,50.23,1669826.0,17.1611,6,Stretch Big,1.0571013562488,-1.6111718947843958
-9.033333333333331,-3.166666666666657,0.0969333333333333,-0.0636,0.0,0.4,0.5622052505966587,0.321,-0.0618,Chris Chiozza,GSW,2021-22,11.14,925258.0,0.0,0,Bench / Fringe Player,-3.0616753527576512,0.3245598335551174
-2.8200000000000074,3.473333333333329,-0.0531333333333333,-0.0135999999999999,0.2,1.0,0.537,0.369,-0.006,Chris Duarte,IND,2021-22,31.09,925258.0,10.2847,2,Defensive Specialist,-0.9235620681201994,0.2442031061254375
3.678571428571416,0.7714285714285722,0.2819285714285714,-0.0357142857142857,0.3,1.9,0.581,0.317,0.0418571428571428,Chris Paul,PHX,2021-22,60.96,1669826.0,23.5869,3,Perimeter Playmaker,2.3197163069869275,3.984649214044439
-1.7466666666666697,-1.086666666666673,-0.0166,0.1327333333333333,1.0,0.8,0.595,0.39,0.0555333333333333,Christian Wood,HOU,2021-22,63.49,925258.0,45.302,1,Elite Two-Way Big,2.471908683153188,-1.140679529135162
-2.4125000000000085,2.3062500000000057,-0.041125,0.018625,0.6,1.4,0.501,0.318,0.0005624999999999,Chuma Okeke,ORL,2021-22,39.76,925258.0,19.6551,2,Defensive Specialist,0.0030613319784717,0.3464157774834389
2.309090909090898,-1.2454545454545496,-0.0786363636363636,0.1489090909090908,1.3,0.7,0.604,0.0,0.035,Clint Capela,ATL,2021-22,69.65,4872168.0,9.8675,4,Rim Protector,3.080345689179689,-3.2019129678763742
1.4312500000000057,-3.2249999999999943,0.0344374999999999,-0.0514375,0.2,0.5,0.564,0.385,-0.0117499999999999,Coby White,CHI,2021-22,31.54,9372661.0,1.0633,5,3-and-D Wing,-0.8998262268972517,0.922956985711297
1.138461538461527,-2.2153846153846075,-0.032,-0.036076923076923,0.5,1.2,0.579,0.384,-0.0203076923076923,Cody Martin,CHA,2021-22,38.37,925258.0,18.1528,5,3-and-D Wing,-0.1524671430817992,0.9029199185678196
3.5900000000000034,3.375,-0.08235,0.0764999999999999,0.2,0.3,0.5622052505966587,0.0,0.015,Cody Zeller,POR,2021-22,46.29,925258.0,26.7125,4,Rim Protector,0.6166725355863811,-2.375357462556564
