OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,INFLUENCE_SCORE,ON_OFF_DIFF,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,IS_SHOOTER,SEASON_WEIGHT,CLUSTER,ARCHETYPE,PCA_X,PCA_Y,AGE,NET_SYNERGY_PROFILE,COMPOSITE_SYNERGY,SCENARIO
3.073076923076919,4.345104895104894,-0.0370314685314685,0.7,1.4,0.588593161402492,0.3781928571428571,0.1018266169226311,11.640194070599174,OG Anunoby,1628384,NYK,2023-24,61.76,34816707.0,1.2819,1,0.45,3,Perimeter Scorer,2.910960853421691,-1.4713614613287214,26.0,5.549999999999999,63.98,F
0.7043745117732358,0.4492467358553729,0.1793104564222743,0.1,1.0,0.5825907587699314,0.3791958030403172,0.1334132837583143,0.2931276821230415,T.J. McConnell,204456,IND,2023-24,56.77,8974973.0,4.4169,1,0.45,0,Elite Playmaker,1.6933007882235276,1.6943658217893185,32.0,3.0777777777777877,58.0011,F
0.1468762760310316,3.402633728052268,-0.0234594051994011,0.9,1.4,0.5559603343216679,0.3719808435286542,0.1045205428524735,4.825041752743638,Tari Eason,1631106,HOU,2023-24,52.22,4994103.0,7.0267,1,0.45,2,Defensive Wing,1.343141793193119,-0.397350931868596,23.0,4.966666666666664,54.2067,F
3.784894005334829,0.3384528990593863,0.1092955215499087,0.1,0.5,0.5457607220898272,0.3385703125,0.1031487764749773,0.6136817935642613,Vasilije Micic,203995,CHA,2023-24,51.77,2000000.0,17.321,1,0.45,6,Versatile Scorer,0.3631273025515998,1.850921870157269,30.0,-4.327499999999999,50.039,F
2.1399554473370808,1.3994259056155198,0.0506125702530948,0.6,1.1,0.6110742215855935,0.3996789988033506,0.1417692194078577,0.3151344763687312,Jalen Williams,1631114,OKC,2023-24,48.53,5790615.0,5.4229,1,0.45,3,Perimeter Scorer,2.360246966658331,-0.6866136274385207,23.0,0.1458333333333286,48.5883,F
0.0844170141404172,2.152633860580795,-0.0389469406147861,0.3,0.9,0.5214247615357651,0.3299758968609865,0.070913767568864,4.229485736503647,Kris Murray,1631200,POR,2023-24,43.7,2755845.0,9.6421,1,0.45,2,Defensive Wing,-0.8730657051601793,0.8608925583641429,23.0,2.930000000000001,44.872,F
0.7110064965634146,2.7582148573580656,-0.0500156294134262,0.5,0.9,0.5578298703800535,0.359301724137931,0.0747492026309271,7.530020500401443,Toumani Camara,1641739,POR,2023-24,43.74,1954852.0,13.6133,1,0.45,2,Defensive Wing,0.3826386285084823,-0.7918758101264978,24.0,0.2111111111111125,43.8244,F
0.6516137491426929,4.806229071690816,-0.0628044741194981,1.2,0.7,0.5928848125753188,0.3745171528903296,0.094861570012051,6.843278829636437,Jonathan Isaac,1628371,ORL,2023-24,40.77,13198490.0,1.7913,1,0.45,2,Defensive Wing,1.1715497116137017,-2.520423561591828,26.0,5.012499999999997,42.775,F
2.5852480417754644,1.171348083001234,-0.0231903256836608,2.3,0.6,0.619260795296133,0.3718303134182175,0.1300447670121879,0.995728243715994,Chet Holmgren,1631096,OKC,2023-24,39.41,12082222.0,1.8442,1,0.45,4,Two-Way Big,2.20430922802146,-2.6917429292991213,22.0,2.049999999999995,40.23,F
-1.5452880216977762,0.341347204792947,0.0322434724527385,0.3,1.0,0.5300179248788938,0.3699023307479622,0.0964632623279586,-1.4286337072902433,Markelle Fultz,1628365,ORL,2023-24,38.17,17400000.0,1.2093,0,0.45,6,Versatile Scorer,-0.6395366485827689,1.182890527860377,26.0,3.3300000000000054,39.502,F
-1.482686664492992,3.40343984349527,-0.0336412618193674,0.2,0.6,0.558356591427101,0.3569326923076923,0.0642110080141166,3.400837843595734,Jae'Sean Tate,1630256,HOU,2023-24,32.14,2020490.0,7.4299,1,0.45,2,Defensive Wing,-1.0873999752184875,-0.5837165047021269,28.0,4.315000000000005,33.866,F
1.0687227067077592,4.066523506655309,-0.0359937741787423,0.1,0.7,0.543068818078015,0.356893836301781,0.0841756668020923,-3.9419263519151966,Quentin Grimes,1629656,DET,2023-24,32.75,7691384.0,2.0311,1,0.45,2,Defensive Wing,-1.203823855006247,0.1242234303913414,24.0,1.500000000000001,33.35,F
-0.8743238715236257,5.150562443157346,-0.0757747355320472,0.5,0.7,0.5856364100790974,0.3815638321009135,0.0591492774179888,5.005185294998033,Dean Wade,1629731,CLE,2023-24,30.23,5827975.0,2.2481,1,0.45,2,Defensive Wing,-0.2294643621030352,-2.3699940484307938,27.0,2.808749999999992,31.3535,F
-2.012715360349431,2.497257947100218,-0.0437951953409366,1.0,0.6,0.6275151025385426,0.3699023307479622,0.1035399919188595,-0.4238281336430529,Isaiah Jackson,1630543,IND,2023-24,25.83,6687235.0,1.3013,0,0.45,4,Two-Way Big,0.0300162760109686,-2.1734768501158435,22.0,1.3958333333333393,26.3883,F
-2.3102888152119543,0.3997446296041073,-0.0335667916917563,0.9,0.6,0.5562037064113846,0.3456003649635036,0.0878801856129987,-2.97489496542722,Precious Achiuwa,1630173,NYK,2023-24,25.22,1857922.0,4.3554,1,0.45,5,Bench / Role Player,-1.491126769277441,-0.1071143035817111,24.0,0.6189393939393837,25.4676,F
