ON_OFF_DIFF,INFLUENCE_SCORE,TS_PCT,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,FG3_PCT,STL,BLK,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,SEASON,SALARY,W_PCT,SEASON_WEIGHT,IS_SHOOTER,PC1,PC2,PC3,COMPOSITE_SCORE,COMPOSITE_SCORE_NORM,VAR,VORPD
-2.445490025229804,0.1004494395236501,0.5806325984026017,0.9664968716759457,-2.2954300702303767,-0.06831924761659364,0.37532871787025707,0.4,0.2,Georges Niang,1627777,CLE,2023-24,7215175.0,0.585,0.45,1,-0.8926600052632405,-0.6523847781957949,-1.5438481154504327,-0.973509421203075,18.83,1.7019999999999982,0.2359
-2.2602930822515668,0.12379353706671306,0.5923135744818807,3.033451886393679,-1.1359579239842448,0.0008884587114960648,0.3938073494350576,1.3,0.4,Donte DiVincenzo,1628978,NYK,2023-24,10549993.0,0.617,0.45,1,1.6246303925853272,-0.09095011551012776,-1.5668160015196266,0.37671084067913063,42.25,25.122,2.3812
3.8568755577475557,0.08936509153555862,0.5692044046850867,0.5228629249043937,2.0973265639423397,0.0037599131678518302,0.3629372240584815,0.7,0.3,Terance Mann,1629611,LAC,2021-22,11271433.0,0.506,0.2,1,0.14936110837882666,-0.3555303534798465,1.4200704567284552,0.2965232192553909,40.86,20.31,1.8019
0.6532495605318562,0.12829890720626347,0.5530125310614804,0.4759764949878939,-0.3695817490494214,0.04384583477359144,0.3556340119536795,0.8,0.5,Cole Anthony,1630175,ORL,2023-24,5276118.0,0.58,0.45,1,0.402326554969167,1.1405823723088269,0.20815941799556723,0.5744547014804544,45.68,28.552,5.4116
0.9698535061768585,0.09004728202306604,0.5627955126441627,0.5771498771498795,0.5101592664092593,-0.018654308529308522,0.3878225606311021,0.6,0.2,Patty Mills,201988,BKN,2021-22,925258.0,0.543,0.2,1,-0.2640061589821829,-0.6263595890470238,-0.050566046591951276,-0.32099097542865246,30.15,9.599999999999998,10.3755
-1.2794515732730347,0.13160599843966447,0.5901614279805582,-1.818071701487695,0.7533046093813567,-0.07815535322331518,0.3984830827067669,0.8,0.9,Naz Reid,1629675,MIN,2023-24,18963348.0,0.691,0.45,1,0.1766950022015863,-1.7030296422139979,-0.8581247454489758,-0.6175339931589383,25.0,7.872,0.4151
-2.287692822269616,0.11203393298800339,0.5412267294106444,-0.03227739593790384,-1.909745926326352,-0.02991038690246352,0.3600829999816459,0.8,0.1,Malik Beasley,1627736,LAL,2022-23,1017781.0,0.556,0.35,1,-0.8966430894246185,1.1122491985354128,-0.6201876237770264,-0.24091907106192895,31.53,14.646,14.3901
0.6836156790775237,0.0900413386722185,0.6043042863907282,1.7267964484093998,0.42705718616576976,-0.024416530426434005,0.37690566963729283,0.5,0.3,Terance Mann,1629611,LAC,2022-23,12398536.0,0.543,0.35,1,0.16157294061014316,-1.305323523229673,-0.31951829943802634,-0.3822342208269939,29.08,12.195999999999998,0.9837
6.635887989244848,0.11724982929776079,0.5775853659988216,1.0986659157309264,3.3564243725579956,0.03125704530254496,0.36922132326679635,1.0,0.2,Immanuel Quickley,1630193,NYK,2022-23,25996931.0,0.58,0.35,1,1.4946881311626168,-0.11702036931884337,1.867382869193187,1.106992472487835,54.91,38.025999999999996,1.4627
-1.3383334532070335,0.08422683069570443,0.5652807429241908,-2.6486692015209057,1.8367092983062447,-0.0032478396128586243,0.3979815666164376,0.8,0.4,Jevon Carter,1628975,MIL,2022-23,6143694.0,0.704,0.35,1,-0.7064168949594286,-0.8147965509045344,0.0869664947173115,-0.5536408047715546,26.11,9.225999999999999,1.5017
2.961010022912008,0.11787927807468647,0.5508377480125536,0.8163830639775644,-1.6049979965273102,-0.02343630292507011,0.3647348454378304,0.9,0.3,Buddy Hield,1627741,IND,2021-22,6704330.0,0.321,0.2,1,0.32026184363698246,0.6152880315251272,-0.11998880129057575,0.30463102524104063,41.0,20.45,3.0503
3.8285184523719926,0.07146251025387454,0.537312107171989,2.5125624547038368,1.8763063292232887,0.027073347380142172,0.3422057973805855,0.9,0.3,Josh Hart,1628404,NYK,2023-24,17133611.0,0.605,0.45,1,0.16264482545383574,0.7909737487090112,2.256188060036522,0.8349369809185275,50.19,33.062,1.9297
5.517359146460863,0.0957391264036931,0.5598779321853398,2.1149511569166455,0.18212079406782541,0.019915790060965097,0.3868749347131958,1.0,0.3,Alec Burks,202692,NYK,2021-22,925258.0,0.457,0.2,1,1.2714852375462127,-0.12045699583870363,0.42455814578525275,0.6645850934065728,47.24,26.69,28.846
5.727550210254589,0.1203420619779693,0.5957527820691549,4.725310048689136,-0.44894250060009033,-0.07860298357964361,0.38972477799704,0.5,0.7,Michael Porter Jr.,1629008,DEN,2023-24,33729226.0,0.704,0.45,1,1.6787607344300497,-2.0633543297833508,-0.4805551199030672,0.07453104191957799,37.01,19.881999999999998,0.5895
-4.786048257130525,0.08264869027712272,0.5699909674284326,-2.2974086006443466,-0.3229583975346618,0.008367558481580056,0.3441334873521811,0.8,0.3,Ayo Dosunmu,1630245,CHI,2022-23,6014104.0,0.5,0.35,1,-1.547786890262072,0.796990112901992,0.009145091020860578,-0.4951219685901153,27.13,10.245999999999999,1.7037
3.905123435752553,0.12424814375372209,0.6060885061157175,2.1893649974186897,-0.8962312854930213,-0.019845121321631368,0.4091961024289211,1.2,0.3,Buddy Hield,1627741,IND,2022-23,7374739.0,0.438,0.35,1,2.147086351955699,-1.0799401671140068,-1.2858886691163376,0.39800968931512887,42.62,25.735999999999997,3.4898
0.11593752557191472,0.1235207896205186,0.5539048861906664,3.620027341079973,-0.7091364775575305,0.0896714513556619,0.3564025,0.7,0.6,Josh Giddey,1630581,OKC,2023-24,21997484.0,0.7,0.45,1,1.12580037865164,1.2995963602638068,-0.03298734146680822,0.9072240130354057,51.45,34.322,1.5603
3.528945591137757,0.11226350441629918,0.5557599228529662,2.0650066934404316,-1.5376528335564577,0.10763569834895137,0.3747153662420383,0.8,0.2,Dennis Schröder,203471,BKN,2023-24,12410100.0,0.375,0.45,1,1.2070304485280243,1.3187628341939053,-0.3259717292974814,0.8830758554008326,51.03,33.902,2.7318
0.8060249559944638,0.09288118250780902,0.562916257623085,-2.5610409491006467,-1.7073606327337723,-0.03603750478377345,0.3509519030146054,1.0,0.4,Jalen McDaniels,1629667,PHI,2022-23,1017781.0,0.388,0.35,1,-0.839905405944788,0.530003841088725,0.012741032592527214,-0.2381599414472685,31.58,14.695999999999998,14.4393
-7.406462791832687,0.08844286300240514,0.5527678937650321,-4.157526980062186,1.394914944210716,-0.0575657581854765,0.3454205097087379,0.5,1.1,Peyton Watson,1631212,DEN,2023-24,3833260.0,0.7,0.45,1,-2.5172947273799777,-0.3646243729230065,0.5243544131411421,-1.1755751442563038,15.32,0.0,0.0
-1.1164706689864694,0.09228812478241578,0.5915905434770242,1.0971630311436025,-2.577581641659305,-0.07627537511032657,0.39631981188898663,0.8,0.5,Keegan Murray,1631099,SAC,2022-23,8914222.0,0.588,0.35,1,0.06540817103606617,-1.3572897746650896,-1.919274241771973,-0.8153878310446905,21.57,4.686,0.5257
