OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,INFLUENCE_SCORE,ON_OFF_DIFF,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,IS_SHOOTER,SEASON_WEIGHT,CLUSTER,ARCHETYPE,PCA_X,PCA_Y,AGE,NET_SYNERGY_PROFILE,COMPOSITE_SYNERGY,SCENARIO
6.632264939242126,0.8146235035453854,0.197046666329279,0.9,1.4,0.6378214357895436,0.36713995093028,0.1836925735073885,15.425150149644397,Nikola Jokić,203999,DEN,2023-24,96.34,48592024.0,1.6301,1,0.45,0,Elite Playmaker,6.630755339010236,0.6120291413138086,29.0,5.087499999999992,98.375,I
4.950702576112417,0.764402810304447,0.1229016393442622,0.9,2.0,0.6264995381773399,0.3634551886792452,0.1986003536022167,6.975905077470874,Shai Gilgeous-Alexander,1628983,OKC,2023-24,89.05,33729226.0,2.1323,1,0.45,0,Elite Playmaker,5.6766460986237055,1.2045991327654793,25.0,0.0291666666666625,89.0617,I
0.0692857416666236,2.373036652081768,0.0234416759305401,3.6,1.2,0.5669197557281564,0.3447098385857033,0.1768789637871848,4.99167591809891,Victor Wembanyama,1641705,SAS,2023-24,65.78,11770308.0,4.1335,1,0.45,4,Two-Way Big,3.519693908688754,-1.1032583491071162,20.0,-0.3888888888888904,65.6244,I
2.5014314928425385,1.893444671665533,0.0924139968189047,0.1,1.0,0.5860367601554571,0.3575883977900552,0.0873194772631631,10.682596654148425,Tre Jones,1630200,SAS,2023-24,62.54,7039195.0,6.4513,1,0.45,2,Defensive Wing,2.0909652094035125,0.4063549310173179,24.0,1.704999999999997,63.222,I
5.3512391604257,-0.5540106424911332,0.005078430889502,0.4,1.6,0.5512455773460978,0.3678706641285956,0.0975704671902593,5.731671788319633,De'Anthony Melton,1629001,PHI,2023-24,61.92,2710900.0,16.5229,1,0.45,3,Perimeter Scorer,2.386191010429488,0.7214848318034613,26.0,-0.7050000000000068,61.638,I
0.9999014778325132,1.0200000000000042,0.1140591133004926,0.3,1.1,0.5318767656597814,0.3362594860710855,0.1271185469926877,0.6054572854058303,Russell Westbrook,201566,LAC,2023-24,60.87,2020490.0,21.6492,1,0.45,6,Versatile Scorer,0.7103162282963594,2.725757015863316,35.0,-5.646875000000004,58.6112,I
-0.14941478439424,2.4811909650923947,0.0843967145790554,0.2,1.2,0.5382441688905372,0.3509903111353711,0.0936544853869534,4.28255181208274,Dennis Smith Jr.,1628372,BKN,2023-24,57.65,3000000.0,13.5073,1,0.45,2,Defensive Wing,0.6120605051820912,1.669807529960445,26.0,2.0107142857142914,58.4543,I
1.2859666339548643,-2.531746810598631,0.0908883709519136,0.7,1.2,0.5828567237972,0.350833020889127,0.157371315425244,-0.6657056857920866,Alperen Sengun,1630578,HOU,2023-24,55.53,3922440.0,9.7903,1,0.45,0,Elite Playmaker,1.7857750158444612,1.7566443710799773,21.0,0.4562499999999971,55.7125,I
0.1468762760310316,3.402633728052268,-0.0234594051994011,0.9,1.4,0.5559603343216679,0.3719808435286542,0.1045205428524735,4.825041752743638,Tari Eason,1631106,HOU,2023-24,52.22,4994103.0,7.0267,1,0.45,2,Defensive Wing,1.343141793193119,-0.397350931868596,23.0,4.966666666666664,54.2067,I
-0.79092018074877,-0.2565962418459741,0.0735374641337403,0.5,1.7,0.5840492734324593,0.3835095051297525,0.1325791850691682,0.3386465008009158,Scotty Pippen Jr.,1630590,MEM,2023-24,54.45,1998018.0,18.6795,1,0.45,0,Elite Playmaker,1.8887135752552453,1.0254440925126789,23.0,-1.9958333333333216,53.6517,I
1.7393274089562702,3.3383864784805777,0.0029736887959574,0.3,1.1,0.5555563921441952,0.3755043878424657,0.0933334738802248,5.500788205503145,Jose Alvarado,1630631,NOP,2023-24,51.19,3959547.0,8.6025,1,0.45,2,Defensive Wing,1.1207895824573657,-0.1751092574513275,26.0,3.443750000000003,52.5675,I
-0.7053789455916258,1.4107578911832626,0.1362835199459854,0.1,1.2,0.5555187797960771,0.3728371373720136,0.0855498920885958,0.8771883636837409,Chris Paul,101108,GSW,2023-24,51.72,2020490.0,17.1206,1,0.45,6,Versatile Scorer,0.5778514346490543,1.585668380107866,39.0,0.3449999999999946,51.858,I
3.784894005334829,0.3384528990593863,0.1092955215499087,0.1,0.5,0.5457607220898272,0.3385703125,0.1031487764749773,0.6136817935642613,Vasilije Micic,203995,CHA,2023-24,51.77,2000000.0,17.321,1,0.45,6,Versatile Scorer,0.3631273025515998,1.850921870157269,30.0,-4.327499999999999,50.039,I
2.1399554473370808,1.3994259056155198,0.0506125702530948,0.6,1.1,0.6110742215855935,0.3996789988033506,0.1417692194078577,0.3151344763687312,Jalen Williams,1631114,OKC,2023-24,48.53,5790615.0,5.4229,1,0.45,3,Perimeter Scorer,2.360246966658331,-0.6866136274385207,23.0,0.1458333333333286,48.5883,I
-5.023586489777607,1.3779375761071602,0.0702817406908928,0.1,0.7,0.5344914302926665,0.3579462105798576,0.1288124347005326,-5.044047383094584,Bones Hyland,1630538,LAC,2023-24,33.47,2020490.0,8.0881,1,0.45,5,Bench / Role Player,-1.6910041927368984,1.9935668639304,23.0,-0.530000000000004,33.258,I
