PLAYER_A_ID,PLAYER_B_ID,Player Pair,Shared Minutes,Defensive Synergy,Offensive Synergy,Net Synergy,Scaled Net Synergy,Player A Archetype,Player B Archetype
203915,1630560,S. Dinwiddie - C. Thomas,646.0,-4.450000000000003,-3.550000000000012,-8.000000000000014,-6.4,Versatile Scorer,Versatile Scorer
1629680,1631133,M. Thybulle - J. Walker,646.0,-0.6000000000000085,4.399999999999992,3.799999999999983,3.04,Perimeter Scorer,Bench / Role Player
203954,1629001,J. Embiid - D. Melton,644.0,0.9500000000000028,4.199999999999989,5.149999999999992,4.12,Elite Playmaker,Perimeter Scorer
1629638,1630183,N. Alexander-Walker - J. McDaniels,643.0,0.6500000000000057,-3.050000000000012,-2.4000000000000057,-1.92,Perimeter Scorer,Bench / Role Player
203468,1626204,C. McCollum - L. Nance Jr.,642.0,0.700000000000017,-0.8000000000000114,-0.0999999999999943,-0.08,Perimeter Scorer,Bench / Role Player
203924,1631101,J. Grant - S. Sharpe,641.0,1.5499999999999972,-2.5999999999999943,-1.0499999999999972,-0.84,Perimeter Scorer,Versatile Scorer
201567,1631170,K. Love - J. Jaquez Jr.,641.0,3.9000000000000057,4.299999999999997,8.200000000000003,6.56,Defensive Wing,Versatile Scorer
201566,201935,R. Westbrook - J. Harden,641.0,-2.0999999999999943,-1.0,-3.0999999999999943,-2.48,Versatile Scorer,Elite Playmaker
202711,1631093,B. Bogdanovic - J. Ivey,638.0,-4.700000000000003,3.0999999999999943,-1.6000000000000083,-1.28,Bench / Role Player,Versatile Scorer
202710,1626179,J. Butler - T. Rozier,638.0,2.3499999999999943,1.1000000000000083,3.450000000000003,2.76,Elite Playmaker,Versatile Scorer
1626220,1630560,R. O'Neale - C. Thomas,637.0,-1.7499999999999858,-3.049999999999997,-4.799999999999983,-3.84,Defensive Wing,Versatile Scorer
203999,1631212,N. Jokic - P. Watson,637.0,6.8500000000000085,-3.4000000000000057,3.450000000000003,2.76,Elite Playmaker,Bench / Role Player
1628384,1628973,O. Anunoby - J. Brunson,636.0,8.200000000000003,5.299999999999997,13.5,10.8,Perimeter Scorer,Elite Playmaker
1628970,1629023,M. Bridges - P. Washington,635.0,-0.6500000000000057,-1.4000000000000057,-2.050000000000012,-1.64,Versatile Scorer,Versatile Scorer
1630581,1641717,J. Giddey - C. Wallace,634.0,-1.6500000000000057,-2.3499999999999943,-4.0,-3.2,Versatile Scorer,Bench / Role Player
201587,203954,N. Batum - J. Embiid,633.0,3.5,6.500000000000014,10.000000000000014,8.0,Perimeter Scorer,Elite Playmaker
202687,1630217,B. Biyombo - D. Bane,632.0,-2.549999999999997,1.2999999999999972,-1.25,-1.0,Bench / Role Player,Elite Playmaker
1628436,1630573,L. Kornet - S. Hauser,632.0,0.5,-0.0499999999999971,0.4500000000000028,0.36,Two-Way Big,Perimeter Scorer
1626224,1630200,C. Osman - T. Jones,632.0,-1.4000000000000057,-2.6500000000000057,-4.050000000000011,-3.24,Bench / Role Player,Defensive Wing
202691,1631218,K. Thompson - T. Jackson-Davis,630.0,-2.8500000000000085,-1.7499999999999858,-4.599999999999994,-3.68,Bench / Role Player,Two-Way Big
1626181,1627826,N. Powell - I. Zubac,630.0,2.0,-3.049999999999997,-1.0499999999999972,-0.84,Perimeter Scorer,Two-Way Big
1627832,1641708,F. VanVleet - A. Thompson,629.0,6.249999999999986,1.4000000000000057,7.649999999999991,6.12,Elite Playmaker,Versatile Scorer
203083,1627936,A. Drummond - A. Caruso,627.0,4.549999999999983,2.299999999999997,6.84999999999998,5.48,Perimeter Scorer,Perimeter Scorer
1628380,1630200,Z. Collins - T. Jones,627.0,2.450000000000003,-4.75,-2.299999999999997,-1.84,Bench / Role Player,Defensive Wing
202710,1629312,J. Butler - H. Highsmith,625.0,2.3499999999999943,1.5499999999999972,3.899999999999992,3.12,Elite Playmaker,Bench / Role Player
201942,1628470,D. DeRozan - T. Craig,625.0,-5.0,-0.5499999999999972,-5.549999999999997,-4.44,Elite Playmaker,Bench / Role Player
202710,1629639,J. Butler - T. Herro,624.0,-0.7999999999999972,-2.950000000000003,-3.75,-3.0,Elite Playmaker,Bench / Role Player
1629631,1630552,D. Hunter - J. Johnson,624.0,2.250000000000014,-1.2999999999999972,0.950000000000017,0.76,Perimeter Scorer,Perimeter Scorer
1630168,1630552,O. Okongwu - J. Johnson,623.0,3.799999999999997,-0.6999999999999886,3.1000000000000085,2.48,Two-Way Big,Perimeter Scorer
1629027,1629631,T. Young - D. Hunter,622.0,-3.4000000000000057,-0.4500000000000028,-3.850000000000009,-3.08,Elite Playmaker,Perimeter Scorer
203482,203903,K. Olynyk - J. Clarkson,622.0,2.800000000000012,0.1999999999999886,3.0,2.4,Perimeter Scorer,Versatile Scorer
203952,1626172,A. Wiggins - K. Looney,622.0,-1.6499999999999917,-5.050000000000011,-6.700000000000003,-5.36,Bench / Role Player,Bench / Role Player
201569,203078,E. Gordon - B. Beal,621.0,1.2999999999999972,-3.700000000000003,-2.4000000000000057,-1.92,Perimeter Scorer,Perimeter Scorer
202685,1630700,J. Valančiūnas - D. Daniels,621.0,-0.549999999999983,1.9499999999999889,1.4000000000000057,1.12,Bench / Role Player,Versatile Scorer
1629684,1641706,G. Williams - B. Miller,621.0,2.25,-3.75,-1.5,-1.2,Bench / Role Player,Perimeter Scorer
1629028,1629680,D. Ayton - M. Thybulle,620.0,1.799999999999983,0.1499999999999914,1.9499999999999744,1.56,Perimeter Scorer,Perimeter Scorer
1626204,1630529,L. Nance Jr. - H. Jones,620.0,2.4000000000000057,-3.850000000000009,-1.4500000000000028,-1.16,Bench / Role Player,Perimeter Scorer
1628381,1631323,J. Collins - S. Fontecchio,620.0,-3.6000000000000085,0.5,-3.1000000000000085,-2.48,Bench / Role Player,Perimeter Scorer
1627741,1630174,B. Hield - A. Nesmith,619.0,-1.1500000000000057,3.200000000000003,2.049999999999997,1.64,Bench / Role Player,Perimeter Scorer
1627832,1630256,F. VanVleet - J. Tate,619.0,2.799999999999997,-0.8499999999999943,1.9500000000000028,1.56,Elite Playmaker,Defensive Wing
1631099,1631165,K. Murray - K. Ellis,618.0,1.2999999999999972,-4.6000000000000085,-3.300000000000012,-2.64,Perimeter Scorer,Perimeter Scorer
1628467,1629029,M. Kleber - L. Doncic,618.0,3.649999999999992,1.5499999999999972,5.199999999999989,4.16,Defensive Wing,Elite Playmaker
203110,1641764,D. Green - B. Podziemski,618.0,2.3500000000000085,-0.0499999999999971,2.300000000000012,1.84,Perimeter Scorer,Perimeter Scorer
1630703,1641871,S. Henderson - D. Reath,618.0,-4.300000000000011,2.3500000000000085,-1.9500000000000028,-1.56,Versatile Scorer,Perimeter Scorer
201569,1629234,E. Gordon - D. Eubanks,618.0,0.8499999999999943,-3.549999999999983,-2.6999999999999886,-2.16,Perimeter Scorer,Bench / Role Player
1630173,1630540,P. Achiuwa - M. McBride,617.0,-1.6500000000000057,-6.800000000000011,-8.450000000000017,-6.76,Bench / Role Player,Bench / Role Player
203501,203957,T. Hardaway Jr. - D. Exum,617.0,2.25,1.5,3.75,3.0,Bench / Role Player,Perimeter Scorer
1629028,1631133,D. Ayton - J. Walker,616.0,-2.0,-5.149999999999992,-7.149999999999992,-5.72,Perimeter Scorer,Bench / Role Player
101108,1641764,C. Paul - B. Podziemski,614.0,3.799999999999997,-1.0,2.799999999999997,2.24,Versatile Scorer,Perimeter Scorer
1630558,1631099,D. Mitchell - K. Murray,614.0,2.549999999999997,-0.3499999999999943,2.200000000000003,1.76,Bench / Role Player,Perimeter Scorer
1628380,1631103,Z. Collins - M. Branham,614.0,-4.649999999999992,-0.3500000000000085,-5.0,-4.0,Bench / Role Player,Bench / Role Player
1630198,1631096,I. Joe - C. Holmgren,614.0,5.549999999999997,-2.0,3.549999999999997,2.84,Perimeter Scorer,Two-Way Big
1627752,1629060,T. Prince - R. Hachimura,612.0,-2.5,-2.299999999999997,-4.799999999999997,-3.84,Bench / Role Player,Perimeter Scorer
1629014,1630703,A. Simons - S. Henderson,611.0,-5.75,-2.5,-8.25,-6.6,Elite Playmaker,Versatile Scorer
1627750,1631212,J. Murray - P. Watson,610.0,0.7500000000000142,-4.849999999999994,-4.09999999999998,-3.28,Elite Playmaker,Bench / Role Player
203954,1626162,J. Embiid - K. Oubre Jr.,608.0,-0.75,-1.049999999999983,-1.799999999999983,-1.44,Elite Playmaker,Versatile Scorer
1626145,1630557,T. Jones - C. Kispert,607.0,-2.6499999999999915,-0.1500000000000056,-2.799999999999997,-2.24,Elite Playmaker,Bench / Role Player
1628470,1629632,T. Craig - C. White,606.0,-2.5,0.4000000000000057,-2.0999999999999943,-1.68,Bench / Role Player,Perimeter Scorer
1627759,1630202,J. Brown - P. Pritchard,606.0,-1.7999999999999972,-2.299999999999997,-4.099999999999994,-3.28,Versatile Scorer,Perimeter Scorer
1629639,1631170,T. Herro - J. Jaquez Jr.,605.0,4.150000000000006,-1.5,2.6500000000000057,2.12,Bench / Role Player,Versatile Scorer
1629018,1629628,G. Trent Jr. - R. Barrett,603.0,1.1500000000000057,1.4499999999999886,2.5999999999999943,2.08,Perimeter Scorer,Perimeter Scorer
203501,1641726,T. Hardaway Jr. - D. Lively II,601.0,-1.8000000000000114,1.0499999999999972,-0.7500000000000142,-0.6,Bench / Role Player,Two-Way Big
1629731,1630171,D. Wade - I. Okoro,601.0,4.899999999999992,-1.0,3.899999999999992,3.12,Defensive Wing,Bench / Role Player
2544,1629629,L. James - C. Reddish,601.0,1.4500000000000028,1.549999999999983,2.999999999999986,2.4,Elite Playmaker,Bench / Role Player
1628404,1630193,J. Hart - I. Quickley,600.0,5.700000000000003,2.700000000000003,8.400000000000006,6.72,Defensive Wing,Perimeter Scorer
1626192,1627736,P. Connaughton - M. Beasley,600.0,3.75,0.5000000000000142,4.250000000000014,3.4,Bench / Role Player,Perimeter Scorer
101108,201939,C. Paul - S. Curry,599.0,4.25,-1.2999999999999972,2.950000000000003,2.36,Versatile Scorer,Elite Playmaker
1628371,1629021,J. Isaac - M. Wagner,598.0,4.349999999999994,0.1499999999999914,4.499999999999986,3.6,Defensive Wing,Perimeter Scorer
1628378,1629731,D. Mitchell - D. Wade,598.0,4.149999999999992,0.1999999999999886,4.34999999999998,3.48,Elite Playmaker,Defensive Wing
1627777,1629622,G. Niang - M. Strus,597.0,2.700000000000017,-2.25,0.450000000000017,0.36,Bench / Role Player,Defensive Wing
202711,1630595,B. Bogdanovic - C. Cunningham,596.0,-5.950000000000003,5.099999999999994,-0.8500000000000085,-0.68,Bench / Role Player,Elite Playmaker
1630230,1630631,N. Marshall - J. Alvarado,595.0,3.299999999999997,-2.9499999999999886,0.3500000000000085,0.28,Defensive Wing,Defensive Wing
1626196,1628389,J. Richardson - B. Adebayo,595.0,-0.5,-6.300000000000011,-6.800000000000011,-5.44,Bench / Role Player,Versatile Scorer
1630170,1631103,D. Vassell - M. Branham,594.0,-2.200000000000003,-6.0,-8.200000000000003,-6.56,Perimeter Scorer,Bench / Role Player
1629631,1630180,D. Hunter - S. Bey,592.0,-1.0999999999999943,0.9499999999999886,-0.1500000000000056,-0.12,Perimeter Scorer,Versatile Scorer
101108,203952,C. Paul - A. Wiggins,591.0,-1.8499999999999943,-1.5000000000000142,-3.3500000000000085,-2.68,Versatile Scorer,Bench / Role Player
101108,1631218,C. Paul - T. Jackson-Davis,591.0,-4.5,-1.5,-6.0,-4.8,Versatile Scorer,Two-Way Big
1627777,1628378,G. Niang - D. Mitchell,588.0,1.9500000000000028,-0.3500000000000085,1.5999999999999943,1.28,Bench / Role Player,Elite Playmaker
201143,204001,A. Horford - K. Porzingis,587.0,3.450000000000003,-1.6499999999999917,1.8000000000000114,1.44,Perimeter Scorer,Two-Way Big
1631093,1631204,J. Ivey - M. Sasser,586.0,0.9000000000000057,-2.950000000000003,-2.049999999999997,-1.64,Versatile Scorer,Versatile Scorer
1627783,1629018,P. Siakam - G. Trent Jr.,586.0,-1.25,1.1499999999999917,-0.1000000000000085,-0.08,Perimeter Scorer,Perimeter Scorer
1627751,1628384,J. Poeltl - O. Anunoby,584.0,-2.200000000000003,-6.300000000000011,-8.500000000000014,-6.8,Two-Way Big,Perimeter Scorer
1629723,1630583,J. Konchar - S. Aldama,583.0,-0.6999999999999886,3.8499999999999934,3.1500000000000057,2.52,Defensive Wing,Bench / Role Player
201566,1629599,R. Westbrook - A. Coffey,581.0,0.6000000000000085,0.4500000000000028,1.0500000000000114,0.84,Versatile Scorer,Bench / Role Player
1627884,1641726,D. Jones Jr. - D. Lively II,579.0,3.1499999999999915,-5.099999999999994,-1.9500000000000028,-1.56,Defensive Wing,Two-Way Big
1628973,1629656,J. Brunson - Q. Grimes,579.0,2.25,-3.25,-1.0,-0.8,Elite Playmaker,Defensive Wing
201942,203897,D. DeRozan - Z. LaVine,579.0,-3.450000000000017,-4.6000000000000085,-8.050000000000026,-6.44,Elite Playmaker,Versatile Scorer
201145,1628988,J. Green - A. Holiday,578.0,2.25,-2.5,-0.25,-0.2,Bench / Role Player,Defensive Wing
1628997,1629639,C. Martin - T. Herro,576.0,2.0,-0.8499999999999943,1.1500000000000057,0.92,Versatile Scorer,Bench / Role Player
1629627,1630700,Z. Williamson - D. Daniels,575.0,2.75,0.3499999999999943,3.0999999999999943,2.48,Elite Playmaker,Versatile Scorer
200768,1628389,K. Lowry - B. Adebayo,575.0,1.9499999999999889,-1.8499999999999943,0.0999999999999943,0.08,Bench / Role Player,Versatile Scorer
203914,1630591,G. Harris - J. Suggs,575.0,-0.9500000000000028,2.9000000000000057,1.9500000000000028,1.56,Perimeter Scorer,Perimeter Scorer
1629130,1629312,D. Robinson - H. Highsmith,574.0,4.5,-2.8999999999999915,1.6000000000000083,1.28,Bench / Role Player,Bench / Role Player
1631218,1641764,T. Jackson-Davis - B. Podziemski,574.0,2.3999999999999915,2.0,4.399999999999992,3.52,Two-Way Big,Perimeter Scorer
203944,1629011,J. Randle - M. Robinson,573.0,2.0,-3.0,-1.0,-0.8,Versatile Scorer,Bench / Role Player
1630230,1630530,N. Marshall - T. Murphy III,572.0,4.299999999999997,-2.200000000000017,2.09999999999998,1.68,Defensive Wing,Perimeter Scorer
1630598,1631114,A. Wiggins - J. Williams,572.0,1.0499999999999972,-1.3500000000000083,-0.3000000000000113,-0.24,Perimeter Scorer,Perimeter Scorer
203471,1627827,D. Schröder - D. Finney-Smith,571.0,-1.4999999999999858,-2.700000000000003,-4.199999999999989,-3.36,Versatile Scorer,Defensive Wing
203501,1628467,T. Hardaway Jr. - M. Kleber,570.0,2.4499999999999886,-5.199999999999989,-2.75,-2.2,Bench / Role Player,Defensive Wing
1628372,1628969,D. Smith Jr. - M. Bridges,569.0,2.5,0.8499999999999943,3.3499999999999943,2.68,Defensive Wing,Versatile Scorer
203967,1641764,D. Šarić - B. Podziemski,569.0,3.3499999999999943,-2.1999999999999886,1.1500000000000057,0.92,Bench / Role Player,Perimeter Scorer
1626179,1641706,T. Rozier - B. Miller,568.0,-2.549999999999997,3.549999999999983,0.9999999999999858,0.8,Versatile Scorer,Perimeter Scorer
1626224,1631103,C. Osman - M. Branham,568.0,0.7999999999999972,1.0499999999999972,1.8499999999999943,1.48,Bench / Role Player,Bench / Role Player
1641707,1641718,T. Hendricks - K. George,568.0,-1.2499999999999858,-1.9000000000000057,-3.1499999999999915,-2.52,Bench / Role Player,Bench / Role Player
1629014,1629680,A. Simons - M. Thybulle,568.0,0.8999999999999915,-0.4000000000000057,0.4999999999999858,0.4,Elite Playmaker,Perimeter Scorer
1628991,1630533,J. Jackson Jr. - Z. Williams,567.0,-0.9499999999999886,-2.049999999999997,-2.999999999999986,-2.4,Two-Way Big,Bench / Role Player
1629028,1631101,D. Ayton - S. Sharpe,567.0,2.450000000000003,-3.0999999999999943,-0.6499999999999915,-0.52,Perimeter Scorer,Versatile Scorer
1627763,1629028,M. Brogdon - D. Ayton,566.0,1.0,-1.9500000000000028,-0.9500000000000028,-0.76,Elite Playmaker,Perimeter Scorer
1631101,1641739,S. Sharpe - T. Camara,566.0,1.0499999999999972,1.4500000000000028,2.5,2.0,Versatile Scorer,Defensive Wing
1626168,1627734,T. Lyles - D. Sabonis,562.0,3.9000000000000057,1.1499999999999917,5.049999999999997,4.04,Defensive Wing,Elite Playmaker
1631133,1631200,J. Walker - K. Murray,562.0,2.0,-0.6999999999999886,1.3000000000000114,1.04,Bench / Role Player,Defensive Wing
1630703,1631200,S. Henderson - K. Murray,561.0,0.75,-2.8999999999999915,-2.1499999999999915,-1.72,Versatile Scorer,Defensive Wing
203995,1641706,V. Micic - B. Miller,560.0,-4.150000000000006,-1.5000000000000142,-5.65000000000002,-4.52,Versatile Scorer,Perimeter Scorer
203084,1631165,H. Barnes - K. Ellis,559.0,5.25,-0.3499999999999943,4.900000000000006,3.92,Bench / Role Player,Perimeter Scorer
1628401,1630202,D. White - P. Pritchard,559.0,1.450000000000017,3.200000000000003,4.65000000000002,3.72,Perimeter Scorer,Perimeter Scorer
1627750,1631128,J. Murray - C. Braun,558.0,-0.6500000000000057,-4.25,-4.900000000000006,-3.92,Elite Playmaker,Bench / Role Player
1627884,1629684,D. Jones Jr. - G. Williams,557.0,-4.450000000000017,-5.5,-9.950000000000015,-7.96,Defensive Wing,Bench / Role Player
202331,1629599,P. George - A. Coffey,557.0,-1.1500000000000057,-0.6000000000000085,-1.7500000000000142,-1.4,Elite Playmaker,Bench / Role Player
1628971,1630167,B. Brown - O. Toppin,556.0,-1.4000000000000057,4.199999999999989,2.799999999999983,2.24,Versatile Scorer,Perimeter Scorer
1628404,1629656,J. Hart - Q. Grimes,556.0,1.6499999999999917,-0.9500000000000028,0.6999999999999886,0.56,Defensive Wing,Defensive Wing
1630164,1631204,J. Wiseman - M. Sasser,555.0,3.3500000000000085,-0.9000000000000057,2.450000000000003,1.96,Bench / Role Player,Versatile Scorer
1630529,1630700,H. Jones - D. Daniels,555.0,1.6499999999999917,-3.5,-1.8500000000000083,-1.48,Perimeter Scorer,Versatile Scorer
203501,203939,T. Hardaway Jr. - D. Powell,554.0,2.5999999999999943,-0.7000000000000028,1.8999999999999917,1.52,Bench / Role Player,Bench / Role Player
203937,1630183,K. Anderson - J. McDaniels,554.0,2.75,-6.150000000000006,-3.4000000000000057,-2.72,Bench / Role Player,Bench / Role Player
203924,1631133,J. Grant - J. Walker,551.0,-1.2000000000000028,-0.0499999999999829,-1.2499999999999858,-1.0,Perimeter Scorer,Bench / Role Player
201942,1628975,D. DeRozan - J. Carter,549.0,2.299999999999997,-0.0499999999999971,2.25,1.8,Elite Playmaker,Defensive Wing
1626172,1641764,K. Looney - B. Podziemski,549.0,1.8999999999999917,-0.8500000000000085,1.049999999999983,0.84,Bench / Role Player,Perimeter Scorer
1628973,1629628,J. Brunson - R. Barrett,549.0,-3.549999999999997,-1.6000000000000083,-5.150000000000006,-4.12,Elite Playmaker,Perimeter Scorer
1626204,1627742,L. Nance Jr. - B. Ingram,547.0,2.0999999999999943,-1.25,0.8499999999999943,0.68,Bench / Role Player,Elite Playmaker
201939,1630541,S. Curry - M. Moody,547.0,3.549999999999997,-3.899999999999992,-0.3499999999999943,-0.28,Elite Playmaker,Defensive Wing
201587,1630194,N. Batum - P. Reed,546.0,-1.25,0.2500000000000142,-0.9999999999999858,-0.8,Perimeter Scorer,Perimeter Scorer
202681,1628467,K. Irving - M. Kleber,546.0,3.950000000000003,2.6500000000000057,6.6000000000000085,5.28,Elite Playmaker,Defensive Wing
1630541,1641764,M. Moody - B. Podziemski,546.0,3.9000000000000057,2.0999999999999943,6.0,4.8,Defensive Wing,Perimeter Scorer
1641708,1641715,A. Thompson - C. Whitmore,545.0,2.049999999999983,-5.299999999999997,-3.250000000000014,-2.6,Versatile Scorer,Bench / Role Player
1630171,1630596,I. Okoro - E. Mobley,545.0,3.700000000000003,-1.9500000000000028,1.75,1.4,Bench / Role Player,Two-Way Big
1627777,1630596,G. Niang - E. Mobley,545.0,3.700000000000003,-1.5000000000000142,2.1999999999999886,1.76,Bench / Role Player,Two-Way Big
1629014,1631133,A. Simons - J. Walker,544.0,-2.200000000000003,1.5999999999999943,-0.6000000000000085,-0.48,Elite Playmaker,Bench / Role Player
1629048,1641710,G. Bitadze - A. Black,544.0,4.699999999999989,0.1500000000000056,4.849999999999994,3.88,Two-Way Big,Bench / Role Player
1629628,1630567,R. Barrett - S. Barnes,543.0,0.5499999999999972,0.4000000000000057,0.9500000000000028,0.76,Perimeter Scorer,Elite Playmaker
203083,1628975,A. Drummond - J. Carter,543.0,2.3499999999999943,-1.9500000000000028,0.3999999999999915,0.32,Perimeter Scorer,Defensive Wing
1629026,1641717,K. Williams - C. Wallace,542.0,4.949999999999989,-2.950000000000017,1.999999999999972,1.6,Defensive Wing,Bench / Role Player
1630172,1630245,P. Williams - A. Dosunmu,541.0,-2.299999999999997,-3.749999999999986,-6.049999999999983,-4.84,Perimeter Scorer,Bench / Role Player
1629008,1631128,M. Porter Jr. - C. Braun,541.0,3.499999999999986,-5.599999999999994,-2.1000000000000085,-1.68,Perimeter Scorer,Bench / Role Player
1628988,1631095,A. Holiday - J. Smith Jr.,539.0,-1.6000000000000083,-3.0,-4.6000000000000085,-3.68,Defensive Wing,Bench / Role Player
1629014,1641871,A. Simons - D. Reath,538.0,-4.049999999999997,-1.9500000000000028,-6.0,-4.8,Elite Playmaker,Perimeter Scorer
1630174,1631097,A. Nesmith - B. Mathurin,537.0,-1.5499999999999972,-4.8500000000000085,-6.400000000000006,-5.12,Perimeter Scorer,Bench / Role Player
1627741,1631097,B. Hield - B. Mathurin,537.0,-2.299999999999983,0.1499999999999914,-2.1499999999999915,-1.72,Bench / Role Player,Bench / Role Player
203915,1626220,S. Dinwiddie - R. O'Neale,536.0,-2.299999999999983,-2.3999999999999915,-4.699999999999974,-3.76,Versatile Scorer,Defensive Wing
201567,202710,K. Love - J. Butler,536.0,1.4499999999999886,1.75,3.1999999999999886,2.56,Defensive Wing,Elite Playmaker
1630224,1630256,J. Green - J. Tate,534.0,1.9000000000000057,-2.249999999999986,-0.3499999999999801,-0.28,Versatile Scorer,Defensive Wing
101108,203967,C. Paul - D. Šarić,534.0,5.950000000000003,-2.5,3.450000000000003,2.76,Versatile Scorer,Bench / Role Player
202711,1631105,B. Bogdanovic - J. Duren,534.0,-5.449999999999989,4.800000000000011,-0.6499999999999773,-0.52,Bench / Role Player,Perimeter Scorer
201142,1626220,K. Durant - R. O'Neale,533.0,6.549999999999997,1.0500000000000114,7.600000000000008,6.08,Elite Playmaker,Defensive Wing
203903,1629012,J. Clarkson - C. Sexton,533.0,1.0500000000000114,1.1499999999999917,2.200000000000003,1.76,Versatile Scorer,Elite Playmaker
1630530,1630631,T. Murphy III - J. Alvarado,533.0,2.200000000000003,-2.1500000000000057,0.0499999999999971,0.04,Perimeter Scorer,Defensive Wing
203484,1631128,K. Caldwell-Pope - C. Braun,532.0,9.350000000000009,0.3999999999999915,9.75,7.8,Perimeter Scorer,Bench / Role Player
1629021,1631094,M. Wagner - P. Banchero,532.0,-1.75,-3.5,-5.25,-4.2,Perimeter Scorer,Versatile Scorer
1630200,1631103,T. Jones - M. Branham,532.0,2.700000000000003,-1.0,1.7000000000000028,1.36,Defensive Wing,Bench / Role Player
203995,1629684,V. Micic - G. Williams,532.0,-4.400000000000006,-2.3499999999999943,-6.75,-5.4,Versatile Scorer,Bench / Role Player
1628368,1631165,D. Fox - K. Ellis,531.0,3.25,-3.0,0.25,0.2,Elite Playmaker,Perimeter Scorer
1631200,1641739,K. Murray - T. Camara,531.0,8.599999999999994,0.5,9.099999999999994,7.28,Defensive Wing,Defensive Wing
203914,1630175,G. Harris - C. Anthony,531.0,1.0500000000000114,1.3000000000000114,2.3500000000000227,1.88,Perimeter Scorer,Versatile Scorer
1626156,1629629,D. Russell - C. Reddish,530.0,-0.7000000000000028,-0.2999999999999971,-1.0,-0.8,Perimeter Scorer,Bench / Role Player
202397,1628970,I. Smith - M. Bridges,528.0,1.1500000000000057,-2.4499999999999886,-1.299999999999983,-1.04,Bench / Role Player,Versatile Scorer
1628384,1628978,O. Anunoby - D. DiVincenzo,528.0,4.400000000000006,5.649999999999992,10.049999999999995,8.04,Perimeter Scorer,Perimeter Scorer
1628970,1631121,M. Bridges - B. McGowens,527.0,-0.8000000000000114,-3.950000000000003,-4.750000000000014,-3.8,Versatile Scorer,Bench / Role Player
1629684,1641726,G. Williams - D. Lively II,526.0,1.0999999999999943,4.900000000000006,6.0,4.8,Bench / Role Player,Two-Way Big
1629014,1631200,A. Simons - K. Murray,526.0,-1.5,3.9000000000000057,2.4000000000000057,1.92,Elite Playmaker,Defensive Wing
1626224,1630170,C. Osman - D. Vassell,525.0,-1.5999999999999943,-3.75,-5.349999999999994,-4.28,Bench / Role Player,Perimeter Scorer
1630182,1641726,J. Green - D. Lively II,524.0,2.3999999999999915,2.549999999999997,4.949999999999989,3.96,Bench / Role Player,Two-Way Big
204456,1641767,T. McConnell - B. Sheppard,523.0,2.6000000000000085,2.4000000000000057,5.000000000000014,4.0,Elite Playmaker,Defensive Wing
1627747,1630241,C. LeVert - S. Merrill,522.0,3.25,-1.1499999999999917,2.1000000000000085,1.68,Versatile Scorer,Bench / Role Player
1628960,1629234,G. Allen - D. Eubanks,522.0,-3.5,-6.8500000000000085,-10.350000000000009,-8.28,Perimeter Scorer,Bench / Role Player
101108,1630541,C. Paul - M. Moody,521.0,3.6999999999999886,-2.799999999999997,0.8999999999999915,0.72,Versatile Scorer,Defensive Wing
202695,1629599,K. Leonard - A. Coffey,521.0,2.1499999999999915,-2.6499999999999915,-0.5,-0.4,Elite Playmaker,Bench / Role Player
201566,1628464,R. Westbrook - D. Theis,521.0,-0.7000000000000028,-0.25,-0.9500000000000028,-0.76,Versatile Scorer,Bench / Role Player
1626224,1641705,C. Osman - V. Wembanyama,521.0,1.9000000000000057,-0.75,1.1500000000000057,0.92,Bench / Role Player,Two-Way Big
1629629,1630559,C. Reddish - A. Reaves,520.0,-0.6500000000000057,-4.75,-5.400000000000006,-4.32,Bench / Role Player,Bench / Role Player
1628464,1629599,D. Theis - A. Coffey,520.0,0.5,1.0,1.5,1.2,Bench / Role Player,Bench / Role Player
1627752,1629629,T. Prince - C. Reddish,519.0,1.7000000000000028,-3.500000000000014,-1.8000000000000114,-1.44,Bench / Role Player,Bench / Role Player
202330,1641706,G. Hayward - B. Miller,518.0,-0.5499999999999972,4.450000000000003,3.9000000000000057,3.12,Bench / Role Player,Perimeter Scorer
1626166,1626171,C. Payne - B. Portis,517.0,-3.700000000000003,4.449999999999989,0.7499999999999858,0.6,Bench / Role Player,Bench / Role Player
203935,1630217,M. Smart - D. Bane,516.0,2.500000000000014,0.25,2.750000000000014,2.2,Elite Playmaker,Elite Playmaker
1630198,1631119,I. Joe - J. Williams,516.0,1.1000000000000083,-0.5500000000000114,0.5499999999999972,0.44,Perimeter Scorer,Defensive Wing
1628384,1628392,O. Anunoby - I. Hartenstein,515.0,9.150000000000006,3.25,12.400000000000006,9.92,Perimeter Scorer,Perimeter Scorer
1629723,1631246,J. Konchar - V. Williams Jr.,515.0,1.0000000000000142,-1.4499999999999886,-0.4499999999999744,-0.36,Defensive Wing,Perimeter Scorer
203944,1629628,J. Randle - R. Barrett,515.0,-3.1500000000000057,0.8499999999999943,-2.300000000000012,-1.84,Versatile Scorer,Perimeter Scorer
1628365,1628976,M. Fultz - W. Carter Jr.,515.0,0.5999999999999943,-3.0999999999999943,-2.5,-2.0,Versatile Scorer,Bench / Role Player
204060,1631094,J. Ingles - P. Banchero,515.0,-1.6000000000000083,-0.7999999999999972,-2.4000000000000057,-1.92,Perimeter Scorer,Versatile Scorer
