Player ID,Player Name,Net Synergy Profile
1630188,Jalen Smith,0.2416666666666659
1630191,Isaiah Stewart,5.225000000000001
1630193,Immanuel Quickley,-0.6974999999999999
1630194,Paul Reed,-0.972916666666664
1630197,Aleksej Pokusevski,0.1166666666666742
1630198,Isaiah Joe,1.0100000000000005
1630200,Tre Jones,1.704999999999997
1630201,Malachi Flynn,-0.575000000000006
1630202,Payton Pritchard,2.3666666666666814
1630205,Lamar Stevens,5.550000000000004
1630208,Nick Richards,-0.3166666666666635
1630209,Omer Yurtseven,-3.3833333333333284
1630214,Xavier Tillman,1.1950000000000052
1630215,Jared Butler,-0.524999999999995
1630217,Desmond Bane,1.0270833333333378
1630219,Skylar Mays,-2.800000000000012
1630224,Jalen Green,-0.1187500000000009
1630228,Jonathan Kuminga,-1.049107142857136
1630230,Naji Marshall,2.5649999999999933
1630231,KJ Martin,2.4749999999999943
1630235,Trent Forrest,-2.449999999999998
1630241,Sam Merrill,-2.056250000000001
1630245,Ayo Dosunmu,-0.749999999999992
1630249,Vít Krejčí,2.8100000000000023
1630256,Jae'Sean Tate,3.87416666666667
1630346,Matt Ryan,-3.4000000000000057
1630527,Brandon Boston,-6.250000000000007
1630529,Herbert Jones,1.8512499999999943
1630530,Trey Murphy III,0.2708333333333297
1630531,Jaden Springer,-18.249999999999982
1630532,Franz Wagner,2.229761904761906
1630533,Ziaire Williams,-3.008333333333326
1630534,Ochai Agbaji,-0.2374999999999946
1630537,Chris Duarte,-7.016666666666673
1630538,Bones Hyland,-0.530000000000004
1630540,Miles McBride,-3.4833333333333334
1630541,Moses Moody,1.7055555555555606
1630543,Isaiah Jackson,1.3958333333333393
1630544,Tre Mann,-0.1399999999999977
1630549,Day'Ron Sharpe,2.587500000000001
1630550,JT Thor,2.7716666666666683
1630552,Jalen Johnson,1.791666666666681
1630557,Corey Kispert,-2.4937500000000017
1630558,Davion Mitchell,-0.7450000000000054
1630559,Austin Reaves,-1.4285714285714315
1630560,Cam Thomas,-1.422619047619044
1630567,Scottie Barnes,-0.8031250000000041
1630570,Trendon Watford,-2.940277777777781
1630573,Sam Hauser,1.0437500000000046
1630577,Julian Champagnie,-0.6862499999999969
1630578,Alperen Sengun,0.5112499999999975
1630579,Jericho Sims,0.2500000000000028
1630581,Josh Giddey,-1.930000000000005
1630583,Santi Aldama,-0.7400000000000038
1630587,Isaiah Livers,-4.391666666666662
1630590,Scotty Pippen Jr.,-1.9958333333333216
1630591,Jalen Suggs,-1.3458333333333337
1630592,Jalen Wilson,5.246875000000005
1630595,Cade Cunningham,-0.3164285714285739
1630596,Evan Mobley,-1.3312500000000045
1630598,Aaron Wiggins,1.362499999999995
1630625,Dalano Banton,-3.2875000000000014
1630631,Jose Alvarado,3.443750000000003
1630649,Stanley Umude,10.5
1630692,Jordan Goodwin,-0.4138888888888835
1630699,MarJon Beauchamp,-0.9958333333333385
1630700,Dyson Daniels,0.9749999999999966
1630702,Jaden Hardy,-5.107142857142859
1630703,Scoot Henderson,-3.165000000000002
1631093,Jaden Ivey,0.9145833333333352
1631094,Paolo Banchero,-1.937499999999996
1631095,Jabari Smith Jr.,-1.1321428571428664
1631096,Chet Holmgren,2.049999999999995
1631097,Bennedict Mathurin,3.555555555555558
1631098,Johnny Davis,-4.768750000000006
1631099,Keegan Murray,-0.6166666666666718
1631101,Shaedon Sharpe,1.600000000000005
1631103,Malaki Branham,-2.5794642857142893
1631104,Blake Wesley,-3.329166666666662
1631105,Jalen Duren,-1.0562500000000012
1631106,Tari Eason,2.878571428571425
1631107,Nikola Jović,1.9357142857142915
1631108,Max Christie,-0.8437500000000089
1631110,Jeremy Sochan,1.3472222222222234
1631114,Jalen Williams,0.144642857142853
1631116,Patrick Baldwin Jr.,-2.3200000000000074
1631117,Walker Kessler,-0.3107142857142846
1631119,Jaylin Williams,-0.5083333333333411
1631121,Bryce McGowens,-1.4333333333333385
1631124,Julian Strawther,-3.987499999999997
1631128,Christian Braun,-1.1777777777777867
1631133,Jabari Walker,0.633333333333336
1631165,Keon Ellis,1.5124999999999904
1631170,Jaime Jaquez Jr.,0.7291666666666679
1631172,Ousmane Dieng,-4.200000000000003
1631200,Kris Murray,2.930000000000001
1631204,Marcus Sasser,3.727083333333341
1631207,Dalen Terry,2.9357142857142877
1631212,Peyton Watson,-1.1666666666666587
1631216,Caleb Houstan,-5.3416666666666615
1631218,Trayce Jackson-Davis,1.8555555555555532
1631222,Jake LaRavia,2.5500000000000007
1631223,David Roddy,-0.3559523809523783
1631230,Dominick Barlow,-0.835714285714287
1631241,Javon Freeman-Liberty,-3.33124999999999
1631246,Vince Williams Jr.,1.7861111111111194
1631260,AJ Green,3.7375000000000007
1631288,Jamal Cain,0.5499999999999972
1631303,Justin Minaya,2.187500000000007
1631311,Lester Quinones,0.5000000000000071
1631323,Simone Fontecchio,0.5034090909090897
1631367,Jacob Gilyard,5.44642857142858
1641705,Victor Wembanyama,-0.3888888888888904
1641706,Brandon Miller,-2.512500000000006
1641707,Taylor Hendricks,-3.837499999999994
1641708,Amen Thompson,-0.9812500000000108
1641709,Ausar Thompson,0.7346153846153822
1641710,Anthony Black,-1.3562500000000028
1641711,Gradey Dick,-3.4692307692307645
1641712,Rayan Rupert,-1.3349999999999895
1641713,GG Jackson,1.3727272727272748
1641715,Cam Whitmore,0.5333333333333314
1641716,Jarace Walker,4.750000000000007
1641717,Cason Wallace,-0.3500000000000103
1641718,Keyonte George,-4.388636363636353
1641722,Jordan Hawkins,-1.585000000000008
1641726,Dereck Lively II,1.655555555555553
1641729,Brice Sensabaugh,-8.066666666666663
1641730,Noah Clowney,-2.3625000000000043
1641731,Bilal Coulibaly,-4.050000000000002
1641733,Nick Smith Jr.,-2.503124999999999
1641739,Toumani Camara,0.2111111111111125
1641748,Andre Jackson Jr.,-4.242857142857139
1641764,Brandin Podziemski,3.066666666666665
1641767,Ben Sheppard,1.0227272727272791
1641778,Leaky Black,1.5000000000000142
1641854,Craig Porter Jr.,2.385714285714286
